inbound_date,supplier_id,delivery_note_id,product_id,received_qty,rejected_qty,inbound_status,rejected_reason,unloading_started_time,unloading_completed_time,inbound_putaway_completed_time
2024-05-27,SUP047,557270,164350,2436,0,Accepted,,09:28:00,11:23:00,11:45:00
2022-08-08,SUP052,173083,391536,1717,0,Accepted,,09:45:00,10:51:00,11:30:00
2023-08-30,SUP058,963861,900838,1328,0,Accepted,,09:30:00,11:51:00,12:22:00
2022-01-10,SUP048,988979,126267,1505,0,Accepted,,09:37:00,11:45:00,12:30:00
2022-04-12,SUP080,953454,294869,1190,0,Accepted,,10:45:00,13:28:00,14:00:00
2023-04-11,SUP014,847720,314209,2212,0,Accepted,,11:14:00,14:12:00,14:33:00
2022-03-31,SUP098,956081,703661,476,0,Accepted,,11:00:00,12:58:00,13:38:00
2023-11-25,SUP036,200156,166195,746,0,Accepted,,09:16:00,11:35:00,11:52:00
2022-12-06,SUP038,215964,610235,2152,0,Accepted,,14:28:00,17:18:00,17:46:00
2024-02-09,SUP003,308083,224061,556,8,Rejected,Quality Issue,12:25:00,15:19:00,15:57:00
2024-12-25,SUP083,653657,214869,1191,0,Accepted,,12:03:00,13:54:00,14:17:00
2022-02-06,SUP072,154441,130674,508,0,Accepted,,13:22:00,14:34:00,14:53:00
2022-07-10,SUP010,509786,336238,629,0,Accepted,,11:33:00,12:54:00,13:13:00
2022-09-17,SUP008,236193,434079,560,0,Accepted,,14:07:00,15:51:00,16:22:00
2022-03-04,SUP048,227112,448594,1839,38,On-hold,Quality Issue,13:48:00,15:01:00,15:19:00
2023-07-08,SUP010,882842,573881,1621,0,Accepted,,11:52:00,12:53:00,13:34:00
2023-01-12,SUP012,317807,658341,309,0,Accepted,,13:46:00,14:46:00,15:10:00
2023-05-07,SUP006,264976,409626,239,0,Accepted,,14:29:00,17:06:00,17:39:00
2024-02-04,SUP061,667628,183454,971,0,Accepted,,09:25:00,11:47:00,12:10:00
2023-12-22,SUP077,689021,708534,1887,0,Accepted,,09:47:00,11:11:00,11:24:00
2023-07-22,SUP098,327718,137662,1192,0,Accepted,,11:55:00,14:15:00,15:00:00
2023-03-28,SUP027,692013,268274,589,0,Accepted,,09:11:00,11:19:00,11:32:00
2024-09-29,SUP017,791108,720239,266,0,Accepted,,11:42:00,14:17:00,14:46:00
2024-08-23,SUP088,314447,828707,749,0,Accepted,,09:48:00,10:59:00,11:12:00
2022-05-23,SUP099,396710,243285,1777,0,Accepted,,09:10:00,10:27:00,10:48:00
2022-11-27,SUP091,901036,551699,581,0,Accepted,,14:51:00,17:44:00,18:28:00
2023-05-24,SUP099,104675,312234,1906,0,Accepted,,11:59:00,14:35:00,14:55:00
2022-05-07,SUP079,219852,714543,2155,0,Accepted,,12:03:00,13:36:00,14:08:00
2024-10-10,SUP056,564168,982035,846,0,Accepted,,13:04:00,14:17:00,14:48:00
2024-02-12,SUP056,637155,713947,1726,0,Accepted,,14:37:00,16:16:00,16:26:00
2024-03-18,SUP066,396710,243285,1385,0,Accepted,,11:22:00,14:13:00,14:31:00
2022-11-04,SUP031,304616,468179,340,0,Accepted,,11:29:00,13:59:00,14:44:00
2023-11-03,SUP086,351483,741030,151,3,On-hold,Quality Issue,09:52:00,11:37:00,12:18:00
2024-06-12,SUP093,665975,563616,1419,0,Accepted,,12:27:00,14:07:00,14:19:00
2022-10-18,SUP016,746052,787587,808,0,Accepted,,09:13:00,11:27:00,11:37:00
2023-08-01,SUP044,237500,544222,523,0,Accepted,,10:59:00,13:43:00,14:08:00
2022-01-30,SUP021,183560,989199,1802,0,Accepted,,11:01:00,13:25:00,13:53:00
2023-06-12,SUP086,244653,678083,1730,0,Accepted,,11:49:00,13:16:00,13:28:00
2024-11-20,SUP014,959235,204945,2056,0,Accepted,,10:56:00,13:29:00,14:13:00
2023-03-22,SUP067,107682,925587,2495,0,Accepted,,12:30:00,15:15:00,15:57:00
2022-04-05,SUP051,877915,780239,2250,0,Accepted,,11:50:00,14:19:00,14:55:00
2022-01-08,SUP087,267967,233069,818,0,Accepted,,14:40:00,17:11:00,17:29:00
2023-06-04,SUP081,893646,832819,414,0,Accepted,,09:03:00,10:20:00,11:01:00
2024-11-08,SUP049,138620,298919,268,0,Accepted,,10:37:00,12:16:00,12:46:00
2023-08-06,SUP043,440830,954429,1780,0,Accepted,,12:11:00,14:20:00,14:36:00
2022-04-08,SUP090,196779,134605,2407,0,Accepted,,10:07:00,12:27:00,13:10:00
2022-08-06,SUP049,129615,504971,1338,0,Accepted,,14:13:00,16:57:00,17:29:00
2024-08-08,SUP031,315345,202739,1470,0,Accepted,,12:06:00,13:32:00,13:42:00
2022-10-17,SUP005,458401,375083,925,42,Rejected,Regulatory issue,12:12:00,13:22:00,14:02:00
2023-03-21,SUP041,109823,536515,2200,0,Accepted,,11:50:00,14:43:00,15:08:00
2022-12-20,SUP021,381691,663408,1168,0,Accepted,,11:50:00,13:22:00,13:34:00
2022-04-30,SUP050,771229,875670,1968,0,Accepted,,11:54:00,14:40:00,15:02:00
2024-10-19,SUP004,466825,286229,1131,0,Accepted,,11:33:00,12:51:00,13:13:00
2022-04-17,SUP040,547969,779270,212,0,Accepted,,14:04:00,16:04:00,16:14:00
2023-09-19,SUP038,564957,262013,1324,0,Accepted,,09:00:00,10:43:00,11:00:00
2023-05-27,SUP051,851749,470894,1737,0,Accepted,,13:42:00,16:20:00,17:01:00
2024-12-10,SUP089,901036,551699,553,0,Accepted,,11:49:00,12:50:00,13:28:00
2024-05-17,SUP007,445548,235956,415,0,Accepted,,09:10:00,11:20:00,12:05:00
2022-12-26,SUP054,661198,130482,1533,0,Accepted,,12:02:00,14:49:00,15:20:00
2023-12-20,SUP021,514400,824234,915,0,Accepted,,12:46:00,14:33:00,15:18:00
2022-05-29,SUP008,307221,161268,1023,0,Accepted,,14:51:00,16:29:00,17:10:00
2024-01-06,SUP076,120106,649807,1363,0,Accepted,,14:24:00,16:13:00,16:31:00
2022-06-07,SUP082,640662,552703,613,0,Accepted,,10:38:00,13:24:00,13:48:00
2022-10-21,SUP027,693632,368560,2044,0,Accepted,,09:15:00,11:46:00,12:01:00
2023-05-13,SUP076,404094,851805,1500,0,Accepted,,11:11:00,13:37:00,13:47:00
2024-12-19,SUP013,455340,269863,998,0,Accepted,,10:18:00,13:00:00,13:14:00
2022-11-26,SUP097,485955,144289,1889,0,Accepted,,11:11:00,14:00:00,14:30:00
2022-09-08,SUP012,836185,183457,225,0,Accepted,,13:50:00,15:37:00,15:50:00
2024-07-05,SUP037,511263,583015,2312,0,Accepted,,14:07:00,15:36:00,16:02:00
2022-10-14,SUP005,493300,394187,948,0,Accepted,,10:32:00,12:54:00,13:35:00
2022-12-27,SUP044,164369,308829,1481,7,Rejected,Quality Issue,11:50:00,13:09:00,13:43:00
2024-05-17,SUP045,748400,645351,471,0,Accepted,,09:14:00,11:01:00,11:19:00
2023-12-03,SUP032,390237,533717,721,0,Accepted,,11:26:00,12:52:00,13:25:00
2022-05-07,SUP032,359811,521911,2206,0,Accepted,,12:53:00,14:30:00,14:56:00
2024-05-04,SUP046,446799,434750,394,0,Accepted,,14:45:00,17:19:00,17:47:00
2023-01-21,SUP018,972917,367929,1489,0,Accepted,,09:51:00,12:38:00,13:01:00
2022-03-19,SUP028,117380,663813,248,0,Accepted,,11:49:00,13:59:00,14:37:00
2024-02-15,SUP036,453158,772299,178,0,Accepted,,13:47:00,16:22:00,17:05:00
2023-09-21,SUP036,143313,407199,512,0,Accepted,,12:42:00,14:54:00,15:36:00
2022-03-04,SUP070,195610,623962,935,8,On-hold,Regulatory issue,10:40:00,12:54:00,13:38:00
2023-02-07,SUP026,762406,749189,448,0,Accepted,,10:12:00,12:17:00,12:33:00
2022-07-06,SUP052,340359,317344,1988,0,Accepted,,14:55:00,17:08:00,17:39:00
2023-12-15,SUP023,880061,255391,557,0,Accepted,,13:00:00,14:20:00,14:44:00
2022-08-05,SUP014,771229,875670,158,0,Accepted,,09:39:00,12:09:00,12:20:00
2022-07-08,SUP059,635263,527217,2351,0,Accepted,,09:41:00,10:56:00,11:16:00
2022-03-03,SUP026,310583,332104,565,0,Accepted,,13:47:00,15:24:00,16:06:00
2022-05-26,SUP065,973974,832216,355,0,Accepted,,13:21:00,15:29:00,16:11:00
2024-12-16,SUP075,413649,342022,2296,0,Accepted,,14:48:00,16:45:00,17:23:00
2024-09-22,SUP088,912003,761340,1189,0,Accepted,,12:21:00,13:39:00,14:19:00
2024-06-05,SUP097,616161,174257,1462,0,Accepted,,10:04:00,11:49:00,12:28:00
2024-01-18,SUP049,637155,713947,1335,0,Accepted,,12:20:00,14:04:00,14:35:00
2022-06-01,SUP066,724944,934579,163,6,Rejected,Regulatory issue,14:42:00,16:20:00,17:02:00
2022-11-07,SUP047,443034,871950,1637,0,Accepted,,13:34:00,14:46:00,15:14:00
2022-11-28,SUP002,194205,463834,950,0,Accepted,,14:13:00,16:10:00,16:48:00
2024-04-18,SUP089,891077,925426,1939,0,Accepted,,13:36:00,15:24:00,15:57:00
2022-08-13,SUP057,308083,224061,705,0,Accepted,,13:26:00,15:12:00,15:24:00
2022-02-15,SUP087,396977,629289,924,0,Accepted,,09:06:00,11:10:00,11:22:00
2023-06-17,SUP072,672039,620615,2188,0,Accepted,,11:15:00,13:42:00,14:18:00
2023-02-18,SUP017,909464,400536,1303,0,Accepted,,13:11:00,15:57:00,16:30:00
2023-08-12,SUP003,318398,229367,2145,0,Accepted,,10:10:00,11:58:00,12:24:00
2024-01-10,SUP066,464792,891288,1893,0,Accepted,,09:42:00,11:14:00,11:37:00
2022-01-12,SUP056,251772,624784,383,0,Accepted,,14:16:00,15:55:00,16:16:00
2024-02-10,SUP084,258488,776325,1770,0,Accepted,,14:27:00,16:34:00,16:46:00
2022-12-07,SUP041,396977,629289,2489,59,On-hold,Regulatory issue,14:22:00,17:08:00,17:49:00
2024-09-01,SUP038,744444,512005,2004,0,Accepted,,13:06:00,16:01:00,16:45:00
2024-07-20,SUP015,597240,634921,2490,0,Accepted,,14:56:00,16:00:00,16:16:00
2024-01-01,SUP044,198943,596220,1623,0,Accepted,,14:06:00,16:25:00,16:55:00
2023-01-04,SUP016,410155,321141,2150,0,Accepted,,14:23:00,17:12:00,17:42:00
2024-07-15,SUP051,163908,626456,1427,38,Rejected,Regulatory issue,14:20:00,16:02:00,16:39:00
2024-11-20,SUP049,727250,943061,1147,0,Accepted,,14:28:00,16:53:00,17:21:00
2023-09-26,SUP000,515796,807978,1010,0,Accepted,,12:50:00,14:22:00,15:05:00
2022-05-16,SUP028,851484,472627,2420,0,Accepted,,14:13:00,16:43:00,17:27:00
2024-03-08,SUP061,313633,291051,431,0,Accepted,,11:43:00,12:56:00,13:24:00
2022-09-07,SUP021,860205,519835,2480,0,Accepted,,13:05:00,14:23:00,14:45:00
2024-05-25,SUP033,994400,963044,2079,0,Accepted,,14:52:00,17:40:00,18:00:00
2023-07-23,SUP029,151508,125091,2433,0,Accepted,,10:56:00,12:48:00,13:25:00
2022-05-04,SUP009,997198,112721,1066,0,Accepted,,14:38:00,17:28:00,17:56:00
2023-07-09,SUP096,516001,331869,1337,0,Accepted,,11:56:00,13:52:00,14:23:00
2022-04-16,SUP097,249071,991620,1708,0,Accepted,,13:14:00,15:23:00,16:08:00
2024-09-22,SUP098,248021,810607,1967,0,Accepted,,11:50:00,12:55:00,13:09:00
2024-12-27,SUP021,264245,207196,1313,0,Accepted,,14:03:00,16:50:00,17:01:00
2023-08-30,SUP017,151508,125091,818,0,Accepted,,10:24:00,12:17:00,12:29:00
2022-10-22,SUP077,461317,793580,2092,0,Accepted,,12:51:00,15:40:00,15:56:00
2024-02-13,SUP023,432735,770370,266,0,Accepted,,11:40:00,13:36:00,14:17:00
2024-05-28,SUP009,684288,781897,1064,0,Accepted,,14:17:00,16:34:00,16:50:00
2024-08-03,SUP017,675965,487193,2077,0,Accepted,,13:49:00,15:21:00,15:51:00
2022-03-27,SUP050,860205,519835,2196,0,Accepted,,11:02:00,14:02:00,14:41:00
2022-06-11,SUP019,857938,367080,1601,60,Rejected,Regulatory issue,13:02:00,14:27:00,14:48:00
2023-03-21,SUP049,246837,162767,887,0,Accepted,,12:46:00,15:18:00,15:41:00
2023-05-26,SUP094,938280,765525,268,0,Accepted,,13:18:00,15:19:00,15:39:00
2022-10-29,SUP076,241384,145826,2081,0,Accepted,,13:34:00,14:49:00,15:24:00
2024-06-12,SUP013,515556,838349,732,0,Accepted,,09:19:00,11:20:00,11:47:00
2024-07-20,SUP046,371038,333270,110,0,Accepted,,12:58:00,14:32:00,14:45:00
2024-06-08,SUP011,181779,478486,1149,0,Accepted,,09:13:00,10:30:00,10:42:00
2023-10-13,SUP096,163624,221001,1832,0,Accepted,,14:17:00,16:01:00,16:29:00
2024-01-28,SUP010,351483,741030,795,0,Accepted,,10:04:00,12:27:00,13:08:00
2022-02-03,SUP031,356203,767135,1044,0,Accepted,,10:22:00,12:04:00,12:25:00
2024-09-02,SUP041,772465,142044,521,0,Accepted,,12:43:00,15:31:00,15:52:00
2023-04-06,SUP026,371038,333270,880,0,Accepted,,09:27:00,12:17:00,12:47:00
2023-07-22,SUP057,159511,423683,1145,26,Rejected,Regulatory issue,10:03:00,13:02:00,13:29:00
2023-10-10,SUP057,514400,824234,2439,0,Accepted,,13:28:00,14:29:00,14:52:00
2023-02-15,SUP030,283625,325839,1134,16,Rejected,Quality Issue,13:10:00,16:07:00,16:48:00
2024-02-15,SUP015,258488,776325,1199,0,Accepted,,13:08:00,15:37:00,16:13:00
2024-06-20,SUP080,406692,508755,1043,0,Accepted,,12:44:00,14:58:00,15:43:00
2022-10-09,SUP046,608761,177366,824,0,Accepted,,12:58:00,14:25:00,14:42:00
2024-02-18,SUP058,679318,813611,1210,0,Accepted,,13:47:00,14:52:00,15:34:00
2024-05-19,SUP068,884551,668325,1625,0,Accepted,,10:50:00,13:32:00,14:04:00
2022-10-08,SUP088,696182,163400,1635,0,Accepted,,13:59:00,15:11:00,15:48:00
2023-09-24,SUP097,648634,859746,1681,0,Accepted,,14:01:00,16:15:00,16:48:00
2022-10-19,SUP046,738295,472851,2402,0,Accepted,,13:44:00,16:28:00,16:55:00
2022-08-05,SUP067,504028,182786,165,3,Rejected,Regulatory issue,09:09:00,11:50:00,12:05:00
2023-04-12,SUP026,435274,702707,1049,0,Accepted,,10:31:00,12:27:00,12:56:00
2023-04-06,SUP014,258488,776325,1113,0,Accepted,,10:06:00,11:27:00,12:05:00
2022-10-12,SUP041,117380,663813,1953,0,Accepted,,11:05:00,12:11:00,12:34:00
2023-09-02,SUP092,385737,210477,2230,0,Accepted,,11:49:00,12:50:00,13:26:00
2023-10-14,SUP037,526769,854189,2478,0,Accepted,,13:00:00,15:11:00,15:32:00
2022-07-25,SUP070,640829,632183,2301,0,Accepted,,10:23:00,11:25:00,11:47:00
2022-12-10,SUP042,733908,922686,866,0,Accepted,,12:15:00,14:09:00,14:44:00
2023-02-15,SUP087,275213,190144,924,0,Accepted,,10:11:00,13:04:00,13:14:00
2023-12-28,SUP070,145948,586027,1139,0,Accepted,,10:49:00,12:25:00,12:37:00
2022-12-29,SUP068,192630,435265,2178,0,Accepted,,11:51:00,14:47:00,15:01:00
2024-09-05,SUP086,955671,676300,751,0,Accepted,,10:02:00,11:43:00,12:11:00
2023-11-02,SUP055,241039,637304,369,10,Rejected,Regulatory issue,13:54:00,16:44:00,17:15:00
2024-12-16,SUP007,378744,404670,1887,0,Accepted,,12:25:00,13:26:00,13:38:00
2023-04-08,SUP077,265732,231832,701,0,Accepted,,12:57:00,14:45:00,15:05:00
2022-06-12,SUP085,196875,534059,1200,0,Accepted,,10:42:00,13:29:00,13:56:00
2022-07-08,SUP060,334323,397623,1293,0,Accepted,,13:03:00,15:07:00,15:18:00
2023-10-12,SUP055,432735,770370,158,0,Accepted,,14:15:00,16:41:00,17:24:00
2024-04-01,SUP032,671412,948849,1979,0,Accepted,,11:04:00,13:08:00,13:44:00
2022-03-15,SUP059,129936,938002,2100,0,Accepted,,12:15:00,13:40:00,14:22:00
2023-03-27,SUP076,567070,790966,1130,0,Accepted,,14:49:00,17:40:00,18:21:00
2022-08-02,SUP032,733477,567970,1473,44,On-hold,Quality Issue,12:42:00,14:06:00,14:22:00
2024-11-01,SUP089,327206,401537,652,0,Accepted,,11:33:00,13:38:00,14:14:00
2023-08-04,SUP050,216969,303948,2406,0,Accepted,,10:40:00,12:22:00,12:56:00
2023-11-02,SUP068,249986,447400,486,0,Accepted,,13:04:00,14:23:00,14:47:00
2022-07-19,SUP086,379395,157667,1617,0,Accepted,,12:39:00,14:47:00,15:05:00
2022-11-05,SUP056,635263,527217,1337,0,Accepted,,11:33:00,13:50:00,14:06:00
2024-05-16,SUP048,781859,372197,2341,0,Accepted,,10:33:00,13:20:00,13:45:00
2023-03-12,SUP049,727209,885471,1675,0,Accepted,,11:43:00,13:21:00,14:02:00
2023-03-18,SUP085,741666,544720,2095,0,Accepted,,09:48:00,11:50:00,12:20:00
2023-04-17,SUP004,703764,737717,174,0,Accepted,,14:56:00,17:21:00,17:45:00
2023-07-24,SUP053,568165,545852,1663,0,Accepted,,11:04:00,12:16:00,12:42:00
2022-12-15,SUP060,318398,229367,1008,0,Accepted,,11:08:00,12:38:00,13:05:00
2022-02-14,SUP072,268503,829034,436,0,Accepted,,10:36:00,13:31:00,13:59:00
2023-11-19,SUP014,845593,406361,381,0,Accepted,,09:40:00,10:42:00,10:58:00
2023-02-08,SUP028,480559,519699,342,0,Accepted,,14:02:00,15:59:00,16:44:00
2022-06-17,SUP021,109823,536515,2276,0,Accepted,,13:43:00,16:25:00,16:39:00
2023-08-04,SUP079,879848,763224,175,0,Accepted,,12:08:00,14:57:00,15:42:00
2022-01-25,SUP060,880061,255391,532,10,On-hold,Quality Issue,11:13:00,13:15:00,13:33:00
2023-05-09,SUP059,830224,352569,1023,0,Accepted,,11:02:00,12:56:00,13:28:00
2022-11-19,SUP032,804661,194308,1202,0,Accepted,,12:55:00,15:39:00,15:52:00
2023-08-18,SUP093,986131,745052,1157,0,Accepted,,12:11:00,13:30:00,14:15:00
2022-02-16,SUP009,509786,336238,1294,0,Accepted,,12:48:00,15:10:00,15:48:00
2023-11-03,SUP065,339336,862288,2073,0,Accepted,,12:05:00,14:53:00,15:29:00
2023-10-20,SUP098,631584,847938,389,0,Accepted,,09:34:00,11:30:00,11:57:00
2022-06-26,SUP081,114889,428326,2259,0,Accepted,,12:57:00,14:07:00,14:50:00
2024-07-25,SUP041,759922,582530,1292,0,Accepted,,12:09:00,13:13:00,13:45:00
2024-11-17,SUP083,265639,470428,1514,0,Accepted,,10:37:00,11:44:00,12:17:00
2022-07-06,SUP072,392579,172323,747,28,Rejected,Quality Issue,09:13:00,10:13:00,10:26:00
2024-12-19,SUP018,413649,342022,790,0,Accepted,,10:46:00,12:58:00,13:24:00
2024-12-12,SUP099,493628,150615,1401,0,Accepted,,11:11:00,12:12:00,12:48:00
2023-01-03,SUP012,106600,835299,1291,0,Accepted,,14:15:00,16:34:00,16:56:00
2024-06-29,SUP072,179919,409447,297,0,Accepted,,14:17:00,16:04:00,16:31:00
2022-09-14,SUP009,807814,328867,2406,0,Accepted,,09:55:00,11:27:00,12:11:00
2023-04-30,SUP090,972917,367929,1344,0,Accepted,,14:01:00,16:08:00,16:51:00
2022-07-11,SUP046,913637,173215,429,0,Accepted,,12:08:00,13:48:00,14:27:00
2022-03-06,SUP037,847720,314209,1763,0,Accepted,,13:10:00,15:31:00,15:45:00
2023-11-21,SUP042,566811,934703,2245,0,Accepted,,10:24:00,12:17:00,12:31:00
2023-02-12,SUP006,577259,843194,2010,0,Accepted,,14:34:00,16:25:00,17:08:00
2023-06-20,SUP001,580866,569958,1987,0,Accepted,,12:06:00,14:29:00,14:52:00
2022-04-18,SUP055,452573,430556,1307,0,Accepted,,11:47:00,13:50:00,14:34:00
2023-03-17,SUP091,972917,367929,1248,0,Accepted,,13:52:00,16:01:00,16:14:00
2024-04-06,SUP005,114889,428326,1963,0,Accepted,,09:48:00,12:48:00,13:13:00
2023-06-07,SUP039,844714,949599,561,0,Accepted,,09:34:00,11:50:00,12:16:00
2023-11-30,SUP074,606895,914643,674,0,Accepted,,12:04:00,14:07:00,14:31:00
2024-04-01,SUP047,224838,855655,515,0,Accepted,,12:50:00,13:53:00,14:13:00
2022-01-19,SUP001,883003,706767,1584,66,Rejected,Regulatory issue,09:09:00,11:48:00,12:22:00
2023-10-06,SUP053,712163,551060,2322,0,Accepted,,14:52:00,17:14:00,17:52:00
2023-07-13,SUP074,410131,994602,849,0,Accepted,,11:15:00,13:26:00,13:54:00
2022-07-24,SUP024,416742,969709,1057,0,Accepted,,09:13:00,10:19:00,10:30:00
2023-03-12,SUP012,693772,574628,428,0,Accepted,,12:55:00,15:54:00,16:10:00
2024-08-26,SUP048,194280,704491,913,18,Rejected,Quality Issue,11:11:00,12:53:00,13:08:00
2022-10-25,SUP089,644418,810523,1800,0,Accepted,,12:16:00,13:44:00,13:54:00
2022-05-06,SUP028,631584,847938,2233,0,Accepted,,11:27:00,13:56:00,14:30:00
2023-10-04,SUP041,515197,767154,578,2,Rejected,Regulatory issue,12:45:00,14:12:00,14:43:00
2024-03-08,SUP087,422159,748776,1067,0,Accepted,,10:00:00,12:22:00,12:41:00
2022-03-21,SUP084,352445,562012,474,0,Accepted,,12:11:00,14:09:00,14:40:00
2024-11-17,SUP036,970462,508592,2255,0,Accepted,,12:18:00,15:13:00,15:37:00
2023-11-02,SUP098,948886,173198,1392,0,Accepted,,10:30:00,12:49:00,13:23:00
2023-08-07,SUP031,452573,430556,472,0,Accepted,,14:50:00,16:23:00,16:37:00
2024-12-20,SUP050,202845,308386,1144,32,On-hold,Quality Issue,10:57:00,12:41:00,13:14:00
2023-04-05,SUP086,963861,900838,2158,0,Accepted,,11:41:00,14:12:00,14:24:00
2023-01-02,SUP010,965642,699969,2466,0,Accepted,,14:39:00,16:05:00,16:40:00
2022-03-06,SUP073,755994,422640,386,0,Accepted,,13:38:00,14:40:00,14:51:00
2024-11-05,SUP095,275213,190144,1843,0,Accepted,,13:57:00,16:50:00,17:33:00
2023-06-12,SUP017,586097,469613,1243,61,Rejected,Regulatory issue,13:50:00,16:24:00,16:44:00
2022-08-31,SUP098,151508,125091,376,0,Accepted,,13:13:00,14:37:00,15:13:00
2024-02-28,SUP075,997198,112721,1486,0,Accepted,,14:06:00,15:20:00,15:44:00
2022-06-12,SUP045,811841,837161,555,0,Accepted,,13:39:00,15:59:00,16:22:00
2022-12-25,SUP047,475669,413495,387,0,Accepted,,09:07:00,11:42:00,11:56:00
2024-08-20,SUP002,960743,857773,1580,0,Accepted,,14:28:00,15:54:00,16:23:00
2024-08-15,SUP002,842045,160969,468,0,Accepted,,10:55:00,12:47:00,13:14:00
2023-12-04,SUP063,306625,720404,227,0,Accepted,,14:03:00,16:28:00,16:48:00
2022-12-30,SUP080,136666,376270,2328,0,Accepted,,11:18:00,13:47:00,14:05:00
2023-08-20,SUP009,143715,245920,1946,0,Accepted,,11:05:00,12:24:00,13:04:00
2023-08-06,SUP013,470326,949310,394,5,On-hold,Regulatory issue,13:50:00,16:27:00,16:42:00
2022-03-23,SUP011,482971,918820,832,0,Accepted,,12:28:00,14:25:00,14:42:00
2024-06-21,SUP058,815850,537140,1499,0,Accepted,,14:43:00,15:50:00,16:30:00
2024-07-05,SUP079,606895,914643,226,0,Accepted,,09:40:00,11:40:00,11:57:00
2024-03-10,SUP005,653657,214869,1770,68,On-hold,Regulatory issue,10:37:00,12:21:00,12:50:00
2022-12-06,SUP044,406655,945808,301,0,Accepted,,14:25:00,17:24:00,17:36:00
2024-02-13,SUP021,361823,121512,2102,0,Accepted,,09:35:00,12:01:00,12:43:00
2022-04-10,SUP016,425222,153566,2361,0,Accepted,,13:58:00,16:58:00,17:26:00
2022-05-31,SUP033,688169,257075,2393,0,Accepted,,13:03:00,15:01:00,15:18:00
2023-07-20,SUP009,359811,521911,1343,0,Accepted,,09:43:00,11:57:00,12:37:00
2022-05-27,SUP075,266096,242207,1452,0,Accepted,,09:44:00,11:08:00,11:27:00
2023-07-04,SUP023,481166,313325,2433,0,Accepted,,11:45:00,13:54:00,14:34:00
2023-08-01,SUP098,566811,934703,1415,0,Accepted,,12:10:00,14:52:00,15:13:00
2022-06-05,SUP090,901768,399927,1023,0,Accepted,,11:19:00,13:15:00,13:53:00
2022-08-20,SUP090,256745,930403,171,0,Accepted,,14:59:00,17:17:00,18:01:00
2022-05-26,SUP060,891077,925426,583,0,Accepted,,13:59:00,16:59:00,17:23:00
2024-08-30,SUP066,394438,173474,805,5,Rejected,Quality Issue,13:02:00,15:13:00,15:28:00
2022-05-07,SUP032,410155,321141,525,0,Accepted,,14:56:00,17:30:00,18:06:00
2024-06-21,SUP024,590816,530904,1331,0,Accepted,,12:57:00,14:26:00,14:42:00
2022-01-11,SUP096,966259,828745,1284,17,Rejected,Quality Issue,13:53:00,14:54:00,15:16:00
2022-02-19,SUP076,373826,721538,1334,0,Accepted,,09:47:00,10:56:00,11:11:00
2024-11-05,SUP030,626335,518340,2337,31,Rejected,Quality Issue,09:51:00,12:15:00,12:31:00
2022-09-18,SUP050,691075,841597,1826,74,Rejected,Regulatory issue,11:16:00,13:12:00,13:41:00
2023-03-13,SUP073,510773,706256,831,0,Accepted,,11:21:00,13:07:00,13:48:00
2023-01-13,SUP073,971603,401985,2500,0,Accepted,,09:03:00,11:34:00,11:52:00
2023-08-27,SUP039,418497,218541,1484,0,Accepted,,12:27:00,13:35:00,13:46:00
2024-09-18,SUP080,164369,308829,2035,0,Accepted,,10:44:00,12:05:00,12:39:00
2022-06-20,SUP011,940586,283085,1902,0,Accepted,,13:31:00,14:35:00,14:53:00
2024-12-19,SUP083,364381,469834,1455,0,Accepted,,14:04:00,16:19:00,16:52:00
2023-03-02,SUP065,809941,712933,2208,0,Accepted,,14:26:00,17:05:00,17:36:00
2023-09-17,SUP041,471752,475484,1180,3,On-hold,Quality Issue,10:18:00,11:36:00,12:01:00
2022-10-16,SUP000,196044,910818,733,0,Accepted,,10:51:00,13:03:00,13:19:00
2024-03-11,SUP081,378744,404670,2147,0,Accepted,,14:46:00,17:35:00,17:52:00
2022-02-07,SUP006,973974,832216,717,0,Accepted,,12:32:00,13:42:00,14:04:00
2024-07-02,SUP065,164369,308829,1642,0,Accepted,,10:55:00,12:25:00,12:46:00
2023-10-07,SUP014,349274,830829,1323,54,Rejected,Quality Issue,13:58:00,16:50:00,17:21:00
2022-02-25,SUP058,117380,663813,296,11,Rejected,Regulatory issue,13:25:00,14:54:00,15:27:00
2022-09-11,SUP019,229788,352497,2096,28,Rejected,Regulatory issue,09:44:00,11:20:00,11:53:00
2022-03-28,SUP054,919117,120686,533,0,Accepted,,11:05:00,13:01:00,13:36:00
2024-05-01,SUP058,111484,393171,1480,0,Accepted,,11:57:00,14:50:00,15:16:00
2023-08-16,SUP073,989833,954777,531,0,Accepted,,12:00:00,13:30:00,13:50:00
2022-04-02,SUP012,245835,918410,2331,0,Accepted,,13:07:00,14:33:00,15:11:00
2024-11-29,SUP071,509875,973301,1642,0,Accepted,,14:13:00,16:59:00,17:28:00
2024-11-01,SUP001,483307,767630,142,0,Accepted,,13:30:00,15:33:00,15:53:00
