monitoring_date,location_code,inspection_time,temperature
2023-11-30,A01 Room,12.00AM,-17
2023-11-30,A01 Room,03.00AM,-15
2023-11-30,A01 Room,06.00AM,-20
2023-11-30,A01 Room,09.00AM,-15
2023-11-30,A01 Room,12.00PM,-16
2023-11-30,A01 Room,03.00PM,-15
2023-11-30,A01 Room,06.00PM,-20
2023-11-30,A01 Room,09.00PM,-18
2023-11-30,B01 Room,12.00AM,-19
2023-11-30,B01 Room,03.00AM,-18
2023-11-30,B01 Room,06.00AM,-17
2023-11-30,B01 Room,09.00AM,-18
2023-11-30,B01 Room,12.00PM,-15
2023-11-30,B01 Room,03.00PM,-15
2023-11-30,B01 Room,06.00PM,-18
2023-11-30,B01 Room,09.00PM,-20
2023-11-30,C01 Room,12.00AM,-21
2023-11-30,C01 Room,03.00AM,-16
2023-11-30,C01 Room,06.00AM,-21
2023-11-30,C01 Room,09.00AM,-18
2023-11-30,C01 Room,12.00PM,-21
2023-11-30,C01 Room,03.00PM,-16
2023-11-30,C01 Room,06.00PM,-21
2023-11-30,C01 Room,09.00PM,-15
2023-11-30,D01 Room,12.00AM,-16
2023-11-30,D01 Room,03.00AM,-16
2023-11-30,D01 Room,06.00AM,-21
2023-11-30,D01 Room,09.00AM,-16
2023-11-30,D01 Room,12.00PM,-19
2023-11-30,D01 Room,03.00PM,-16
2023-11-30,D01 Room,06.00PM,-16
2023-11-30,D01 Room,09.00PM,-21
2023-11-30,Inbound Bay,12.00AM,8
2023-11-30,Inbound Bay,03.00AM,8
2023-11-30,Inbound Bay,06.00AM,7
2023-11-30,Inbound Bay,09.00AM,12
2023-11-30,Inbound Bay,12.00PM,7
2023-11-30,Inbound Bay,03.00PM,8
2023-11-30,Inbound Bay,06.00PM,7
2023-11-30,Inbound Bay,09.00PM,11
2023-11-30,Outbound Bay,12.00AM,13
2023-11-30,Outbound Bay,03.00AM,9
2023-11-30,Outbound Bay,06.00AM,10
2023-11-30,Outbound Bay,09.00AM,12
2023-11-30,Outbound Bay,12.00PM,8
2023-11-30,Outbound Bay,03.00PM,13
2023-11-30,Outbound Bay,06.00PM,9
2023-11-30,Outbound Bay,09.00PM,13
2024-12-29,A01 Room,12.00AM,-19
2024-12-29,A01 Room,03.00AM,-16
2024-12-29,A01 Room,06.00AM,-21
2024-12-29,A01 Room,09.00AM,-21
2024-12-29,A01 Room,12.00PM,-16
2024-12-29,A01 Room,03.00PM,-19
2024-12-29,A01 Room,06.00PM,-15
2024-12-29,A01 Room,09.00PM,-20
2024-12-29,B01 Room,12.00AM,-21
2024-12-29,B01 Room,03.00AM,-16
2024-12-29,B01 Room,06.00AM,-21
2024-12-29,B01 Room,09.00AM,-17
2024-12-29,B01 Room,12.00PM,-21
2024-12-29,B01 Room,03.00PM,-18
2024-12-29,B01 Room,06.00PM,-21
2024-12-29,B01 Room,09.00PM,-19
2024-12-29,C01 Room,12.00AM,-19
2024-12-29,C01 Room,03.00AM,-19
2024-12-29,C01 Room,06.00AM,-17
2024-12-29,C01 Room,09.00AM,-15
2024-12-29,C01 Room,12.00PM,-20
2024-12-29,C01 Room,03.00PM,-17
2024-12-29,C01 Room,06.00PM,-15
2024-12-29,C01 Room,09.00PM,-21
2024-12-29,D01 Room,12.00AM,-17
2024-12-29,D01 Room,03.00AM,-19
2024-12-29,D01 Room,06.00AM,-21
2024-12-29,D01 Room,09.00AM,-21
2024-12-29,D01 Room,12.00PM,-21
2024-12-29,D01 Room,03.00PM,-16
2024-12-29,D01 Room,06.00PM,-21
2024-12-29,D01 Room,09.00PM,-15
2024-12-29,Inbound Bay,12.00AM,12
2024-12-29,Inbound Bay,03.00AM,13
2024-12-29,Inbound Bay,06.00AM,7
2024-12-29,Inbound Bay,09.00AM,13
2024-12-29,Inbound Bay,12.00PM,8
2024-12-29,Inbound Bay,03.00PM,10
2024-12-29,Inbound Bay,06.00PM,7
2024-12-29,Inbound Bay,09.00PM,7
2024-12-29,Outbound Bay,12.00AM,11
2024-12-29,Outbound Bay,03.00AM,11
2024-12-29,Outbound Bay,06.00AM,8
2024-12-29,Outbound Bay,09.00AM,10
2024-12-29,Outbound Bay,12.00PM,8
2024-12-29,Outbound Bay,03.00PM,10
2024-12-29,Outbound Bay,06.00PM,11
2024-12-29,Outbound Bay,09.00PM,10
2024-02-10,A01 Room,12.00AM,-21
2024-02-10,A01 Room,03.00AM,-21
2024-02-10,A01 Room,06.00AM,-18
2024-02-10,A01 Room,09.00AM,-18
2024-02-10,A01 Room,12.00PM,-17
2024-02-10,A01 Room,03.00PM,-18
2024-02-10,A01 Room,06.00PM,-15
2024-02-10,A01 Room,09.00PM,-21
2024-02-10,B01 Room,12.00AM,-17
2024-02-10,B01 Room,03.00AM,-18
2024-02-10,B01 Room,06.00AM,-18
2024-02-10,B01 Room,09.00AM,-21
2024-02-10,B01 Room,12.00PM,-18
2024-02-10,B01 Room,03.00PM,-17
2024-02-10,B01 Room,06.00PM,-20
2024-02-10,B01 Room,09.00PM,-16
2024-02-10,C01 Room,12.00AM,-20
2024-02-10,C01 Room,03.00AM,-19
2024-02-10,C01 Room,06.00AM,-18
2024-02-10,C01 Room,09.00AM,-20
2024-02-10,C01 Room,12.00PM,-16
2024-02-10,C01 Room,03.00PM,-21
2024-02-10,C01 Room,06.00PM,-19
2024-02-10,C01 Room,09.00PM,-15
2024-02-10,D01 Room,12.00AM,-20
2024-02-10,D01 Room,03.00AM,-20
2024-02-10,D01 Room,06.00AM,-16
2024-02-10,D01 Room,09.00AM,-17
2024-02-10,D01 Room,12.00PM,-18
2024-02-10,D01 Room,03.00PM,-16
2024-02-10,D01 Room,06.00PM,-17
2024-02-10,D01 Room,09.00PM,-19
2024-02-10,Inbound Bay,12.00AM,10
2024-02-10,Inbound Bay,03.00AM,13
2024-02-10,Inbound Bay,06.00AM,8
2024-02-10,Inbound Bay,09.00AM,9
2024-02-10,Inbound Bay,12.00PM,10
2024-02-10,Inbound Bay,03.00PM,7
2024-02-10,Inbound Bay,06.00PM,10
2024-02-10,Inbound Bay,09.00PM,8
2024-02-10,Outbound Bay,12.00AM,10
2024-02-10,Outbound Bay,03.00AM,8
2024-02-10,Outbound Bay,06.00AM,12
2024-02-10,Outbound Bay,09.00AM,10
2024-02-10,Outbound Bay,12.00PM,10
2024-02-10,Outbound Bay,03.00PM,10
2024-02-10,Outbound Bay,06.00PM,9
2024-02-10,Outbound Bay,09.00PM,11
2023-07-02,A01 Room,12.00AM,-16
2023-07-02,A01 Room,03.00AM,-16
2023-07-02,A01 Room,06.00AM,-21
2023-07-02,A01 Room,09.00AM,-21
2023-07-02,A01 Room,12.00PM,-17
2023-07-02,A01 Room,03.00PM,-18
2023-07-02,A01 Room,06.00PM,-16
2023-07-02,A01 Room,09.00PM,-15
2023-07-02,B01 Room,12.00AM,-20
2023-07-02,B01 Room,03.00AM,-16
2023-07-02,B01 Room,06.00AM,-17
2023-07-02,B01 Room,09.00AM,-16
2023-07-02,B01 Room,12.00PM,-21
2023-07-02,B01 Room,03.00PM,-19
2023-07-02,B01 Room,06.00PM,-15
2023-07-02,B01 Room,09.00PM,-18
2023-07-02,C01 Room,12.00AM,-20
2023-07-02,C01 Room,03.00AM,-20
2023-07-02,C01 Room,06.00AM,-15
2023-07-02,C01 Room,09.00AM,-19
2023-07-02,C01 Room,12.00PM,-21
2023-07-02,C01 Room,03.00PM,-20
2023-07-02,C01 Room,06.00PM,-15
2023-07-02,C01 Room,09.00PM,-15
2023-07-02,D01 Room,12.00AM,-18
2023-07-02,D01 Room,03.00AM,-16
2023-07-02,D01 Room,06.00AM,-20
2023-07-02,D01 Room,09.00AM,-21
2023-07-02,D01 Room,12.00PM,-20
2023-07-02,D01 Room,03.00PM,-15
2023-07-02,D01 Room,06.00PM,-17
2023-07-02,D01 Room,09.00PM,-15
2023-07-02,Inbound Bay,12.00AM,7
2023-07-02,Inbound Bay,03.00AM,10
2023-07-02,Inbound Bay,06.00AM,12
2023-07-02,Inbound Bay,09.00AM,9
2023-07-02,Inbound Bay,12.00PM,12
2023-07-02,Inbound Bay,03.00PM,9
2023-07-02,Inbound Bay,06.00PM,7
2023-07-02,Inbound Bay,09.00PM,13
2023-07-02,Outbound Bay,12.00AM,13
2023-07-02,Outbound Bay,03.00AM,11
2023-07-02,Outbound Bay,06.00AM,13
2023-07-02,Outbound Bay,09.00AM,8
2023-07-02,Outbound Bay,12.00PM,10
2023-07-02,Outbound Bay,03.00PM,12
2023-07-02,Outbound Bay,06.00PM,9
2023-07-02,Outbound Bay,09.00PM,11
2022-05-04,A01 Room,12.00AM,-21
2022-05-04,A01 Room,03.00AM,-21
2022-05-04,A01 Room,06.00AM,-21
2022-05-04,A01 Room,09.00AM,-15
2022-05-04,A01 Room,12.00PM,-20
2022-05-04,A01 Room,03.00PM,-16
2022-05-04,A01 Room,06.00PM,-15
2022-05-04,A01 Room,09.00PM,-18
2022-05-04,B01 Room,12.00AM,-17
2022-05-04,B01 Room,03.00AM,-19
2022-05-04,B01 Room,06.00AM,-19
2022-05-04,B01 Room,09.00AM,-19
2022-05-04,B01 Room,12.00PM,-15
2022-05-04,B01 Room,03.00PM,-16
2022-05-04,B01 Room,06.00PM,-19
2022-05-04,B01 Room,09.00PM,-18
2022-05-04,C01 Room,12.00AM,-16
2022-05-04,C01 Room,03.00AM,-19
2022-05-04,C01 Room,06.00AM,-19
2022-05-04,C01 Room,09.00AM,-21
2022-05-04,C01 Room,12.00PM,-19
2022-05-04,C01 Room,03.00PM,-19
2022-05-04,C01 Room,06.00PM,-18
2022-05-04,C01 Room,09.00PM,-21
2022-05-04,D01 Room,12.00AM,-20
2022-05-04,D01 Room,03.00AM,-21
2022-05-04,D01 Room,06.00AM,-20
2022-05-04,D01 Room,09.00AM,-16
2022-05-04,D01 Room,12.00PM,-18
2022-05-04,D01 Room,03.00PM,-20
2022-05-04,D01 Room,06.00PM,-19
2022-05-04,D01 Room,09.00PM,-15
2022-05-04,Inbound Bay,12.00AM,7
2022-05-04,Inbound Bay,03.00AM,7
2022-05-04,Inbound Bay,06.00AM,10
2022-05-04,Inbound Bay,09.00AM,12
2022-05-04,Inbound Bay,12.00PM,8
2022-05-04,Inbound Bay,03.00PM,8
2022-05-04,Inbound Bay,06.00PM,7
2022-05-04,Inbound Bay,09.00PM,8
2022-05-04,Outbound Bay,12.00AM,13
2022-05-04,Outbound Bay,03.00AM,12
2022-05-04,Outbound Bay,06.00AM,11
2022-05-04,Outbound Bay,09.00AM,10
2022-05-04,Outbound Bay,12.00PM,9
2022-05-04,Outbound Bay,03.00PM,9
2022-05-04,Outbound Bay,06.00PM,11
2022-05-04,Outbound Bay,09.00PM,11
2022-12-29,A01 Room,12.00AM,-17
2022-12-29,A01 Room,03.00AM,-21
2022-12-29,A01 Room,06.00AM,-16
2022-12-29,A01 Room,09.00AM,-18
2022-12-29,A01 Room,12.00PM,-21
2022-12-29,A01 Room,03.00PM,-20
2022-12-29,A01 Room,06.00PM,-17
2022-12-29,A01 Room,09.00PM,-21
2022-12-29,B01 Room,12.00AM,-15
2022-12-29,B01 Room,03.00AM,-21
2022-12-29,B01 Room,06.00AM,-20
2022-12-29,B01 Room,09.00AM,-19
2022-12-29,B01 Room,12.00PM,-19
2022-12-29,B01 Room,03.00PM,-20
2022-12-29,B01 Room,06.00PM,-20
2022-12-29,B01 Room,09.00PM,-16
2022-12-29,C01 Room,12.00AM,-15
2022-12-29,C01 Room,03.00AM,-16
2022-12-29,C01 Room,06.00AM,-15
2022-12-29,C01 Room,09.00AM,-16
2022-12-29,C01 Room,12.00PM,-16
2022-12-29,C01 Room,03.00PM,-15
2022-12-29,C01 Room,06.00PM,-17
2022-12-29,C01 Room,09.00PM,-16
2022-12-29,D01 Room,12.00AM,-18
2022-12-29,D01 Room,03.00AM,-16
2022-12-29,D01 Room,06.00AM,-19
2022-12-29,D01 Room,09.00AM,-21
2022-12-29,D01 Room,12.00PM,-21
2022-12-29,D01 Room,03.00PM,-19
2022-12-29,D01 Room,06.00PM,-19
2022-12-29,D01 Room,09.00PM,-21
2022-12-29,Inbound Bay,12.00AM,7
2022-12-29,Inbound Bay,03.00AM,11
2022-12-29,Inbound Bay,06.00AM,10
2022-12-29,Inbound Bay,09.00AM,8
2022-12-29,Inbound Bay,12.00PM,12
2022-12-29,Inbound Bay,03.00PM,10
2022-12-29,Inbound Bay,06.00PM,7
2022-12-29,Inbound Bay,09.00PM,12
2022-12-29,Outbound Bay,12.00AM,12
2022-12-29,Outbound Bay,03.00AM,7
2022-12-29,Outbound Bay,06.00AM,8
2022-12-29,Outbound Bay,09.00AM,9
2022-12-29,Outbound Bay,12.00PM,12
2022-12-29,Outbound Bay,03.00PM,13
2022-12-29,Outbound Bay,06.00PM,13
2022-12-29,Outbound Bay,09.00PM,7
2022-03-23,A01 Room,12.00AM,-16
2022-03-23,A01 Room,03.00AM,-15
2022-03-23,A01 Room,06.00AM,-21
2022-03-23,A01 Room,09.00AM,-17
2022-03-23,A01 Room,12.00PM,-21
2022-03-23,A01 Room,03.00PM,-21
2022-03-23,A01 Room,06.00PM,-15
2022-03-23,A01 Room,09.00PM,-19
2022-03-23,B01 Room,12.00AM,-20
2022-03-23,B01 Room,03.00AM,-18
2022-03-23,B01 Room,06.00AM,-21
2022-03-23,B01 Room,09.00AM,-16
2022-03-23,B01 Room,12.00PM,-18
2022-03-23,B01 Room,03.00PM,-19
2022-03-23,B01 Room,06.00PM,-17
2022-03-23,B01 Room,09.00PM,-15
2022-03-23,C01 Room,12.00AM,-19
2022-03-23,C01 Room,03.00AM,-16
2022-03-23,C01 Room,06.00AM,-19
2022-03-23,C01 Room,09.00AM,-21
2022-03-23,C01 Room,12.00PM,-19
2022-03-23,C01 Room,03.00PM,-16
2022-03-23,C01 Room,06.00PM,-16
2022-03-23,C01 Room,09.00PM,-16
2022-03-23,D01 Room,12.00AM,-21
2022-03-23,D01 Room,03.00AM,-18
2022-03-23,D01 Room,06.00AM,-16
2022-03-23,D01 Room,09.00AM,-18
2022-03-23,D01 Room,12.00PM,-15
2022-03-23,D01 Room,03.00PM,-18
2022-03-23,D01 Room,06.00PM,-15
2022-03-23,D01 Room,09.00PM,-20
2022-03-23,Inbound Bay,12.00AM,11
2022-03-23,Inbound Bay,03.00AM,7
2022-03-23,Inbound Bay,06.00AM,11
2022-03-23,Inbound Bay,09.00AM,10
2022-03-23,Inbound Bay,12.00PM,13
2022-03-23,Inbound Bay,03.00PM,13
2022-03-23,Inbound Bay,06.00PM,8
2022-03-23,Inbound Bay,09.00PM,13
2022-03-23,Outbound Bay,12.00AM,11
2022-03-23,Outbound Bay,03.00AM,8
2022-03-23,Outbound Bay,06.00AM,11
2022-03-23,Outbound Bay,09.00AM,8
2022-03-23,Outbound Bay,12.00PM,7
2022-03-23,Outbound Bay,03.00PM,10
2022-03-23,Outbound Bay,06.00PM,12
2022-03-23,Outbound Bay,09.00PM,10
2024-04-03,A01 Room,12.00AM,-17
2024-04-03,A01 Room,03.00AM,-18
2024-04-03,A01 Room,06.00AM,-15
2024-04-03,A01 Room,09.00AM,-18
2024-04-03,A01 Room,12.00PM,-19
2024-04-03,A01 Room,03.00PM,-16
2024-04-03,A01 Room,06.00PM,-15
2024-04-03,A01 Room,09.00PM,-21
2024-04-03,B01 Room,12.00AM,-21
2024-04-03,B01 Room,03.00AM,-21
2024-04-03,B01 Room,06.00AM,-18
2024-04-03,B01 Room,09.00AM,-15
2024-04-03,B01 Room,12.00PM,-17
2024-04-03,B01 Room,03.00PM,-21
2024-04-03,B01 Room,06.00PM,-17
2024-04-03,B01 Room,09.00PM,-17
2024-04-03,C01 Room,12.00AM,-16
2024-04-03,C01 Room,03.00AM,-20
2024-04-03,C01 Room,06.00AM,-19
2024-04-03,C01 Room,09.00AM,-20
2024-04-03,C01 Room,12.00PM,-15
2024-04-03,C01 Room,03.00PM,-17
2024-04-03,C01 Room,06.00PM,-16
2024-04-03,C01 Room,09.00PM,-17
2024-04-03,D01 Room,12.00AM,-16
2024-04-03,D01 Room,03.00AM,-17
2024-04-03,D01 Room,06.00AM,-15
2024-04-03,D01 Room,09.00AM,-16
2024-04-03,D01 Room,12.00PM,-18
2024-04-03,D01 Room,03.00PM,-17
2024-04-03,D01 Room,06.00PM,-16
2024-04-03,D01 Room,09.00PM,-18
2024-04-03,Inbound Bay,12.00AM,13
2024-04-03,Inbound Bay,03.00AM,11
2024-04-03,Inbound Bay,06.00AM,11
2024-04-03,Inbound Bay,09.00AM,8
2024-04-03,Inbound Bay,12.00PM,10
2024-04-03,Inbound Bay,03.00PM,8
2024-04-03,Inbound Bay,06.00PM,10
2024-04-03,Inbound Bay,09.00PM,10
2024-04-03,Outbound Bay,12.00AM,12
2024-04-03,Outbound Bay,03.00AM,7
2024-04-03,Outbound Bay,06.00AM,7
2024-04-03,Outbound Bay,09.00AM,13
2024-04-03,Outbound Bay,12.00PM,8
2024-04-03,Outbound Bay,03.00PM,13
2024-04-03,Outbound Bay,06.00PM,8
2024-04-03,Outbound Bay,09.00PM,11
2024-05-16,A01 Room,12.00AM,-20
2024-05-16,A01 Room,03.00AM,-20
2024-05-16,A01 Room,06.00AM,-20
2024-05-16,A01 Room,09.00AM,-15
2024-05-16,A01 Room,12.00PM,-20
2024-05-16,A01 Room,03.00PM,-16
2024-05-16,A01 Room,06.00PM,-18
2024-05-16,A01 Room,09.00PM,-20
2024-05-16,B01 Room,12.00AM,-15
2024-05-16,B01 Room,03.00AM,-18
2024-05-16,B01 Room,06.00AM,-18
2024-05-16,B01 Room,09.00AM,-21
2024-05-16,B01 Room,12.00PM,-15
2024-05-16,B01 Room,03.00PM,-16
2024-05-16,B01 Room,06.00PM,-16
2024-05-16,B01 Room,09.00PM,-18
2024-05-16,C01 Room,12.00AM,-18
2024-05-16,C01 Room,03.00AM,-17
2024-05-16,C01 Room,06.00AM,-20
2024-05-16,C01 Room,09.00AM,-19
2024-05-16,C01 Room,12.00PM,-19
2024-05-16,C01 Room,03.00PM,-18
2024-05-16,C01 Room,06.00PM,-19
2024-05-16,C01 Room,09.00PM,-18
2024-05-16,D01 Room,12.00AM,-21
2024-05-16,D01 Room,03.00AM,-21
2024-05-16,D01 Room,06.00AM,-16
2024-05-16,D01 Room,09.00AM,-20
2024-05-16,D01 Room,12.00PM,-20
2024-05-16,D01 Room,03.00PM,-16
2024-05-16,D01 Room,06.00PM,-17
2024-05-16,D01 Room,09.00PM,-16
2024-05-16,Inbound Bay,12.00AM,7
2024-05-16,Inbound Bay,03.00AM,11
2024-05-16,Inbound Bay,06.00AM,9
2024-05-16,Inbound Bay,09.00AM,9
2024-05-16,Inbound Bay,12.00PM,7
2024-05-16,Inbound Bay,03.00PM,9
2024-05-16,Inbound Bay,06.00PM,11
2024-05-16,Inbound Bay,09.00PM,8
2024-05-16,Outbound Bay,12.00AM,7
2024-05-16,Outbound Bay,03.00AM,11
2024-05-16,Outbound Bay,06.00AM,9
2024-05-16,Outbound Bay,09.00AM,9
2024-05-16,Outbound Bay,12.00PM,12
2024-05-16,Outbound Bay,03.00PM,11
2024-05-16,Outbound Bay,06.00PM,10
2024-05-16,Outbound Bay,09.00PM,11
2024-07-12,A01 Room,12.00AM,-17
2024-07-12,A01 Room,03.00AM,-18
2024-07-12,A01 Room,06.00AM,-21
2024-07-12,A01 Room,09.00AM,-19
2024-07-12,A01 Room,12.00PM,-18
2024-07-12,A01 Room,03.00PM,-18
2024-07-12,A01 Room,06.00PM,-17
2024-07-12,A01 Room,09.00PM,-17
2024-07-12,B01 Room,12.00AM,-15
2024-07-12,B01 Room,03.00AM,-19
2024-07-12,B01 Room,06.00AM,-17
2024-07-12,B01 Room,09.00AM,-20
2024-07-12,B01 Room,12.00PM,-19
2024-07-12,B01 Room,03.00PM,-20
2024-07-12,B01 Room,06.00PM,-19
2024-07-12,B01 Room,09.00PM,-16
2024-07-12,C01 Room,12.00AM,-17
2024-07-12,C01 Room,03.00AM,-19
2024-07-12,C01 Room,06.00AM,-15
2024-07-12,C01 Room,09.00AM,-20
2024-07-12,C01 Room,12.00PM,-17
2024-07-12,C01 Room,03.00PM,-17
2024-07-12,C01 Room,06.00PM,-16
2024-07-12,C01 Room,09.00PM,-17
2024-07-12,D01 Room,12.00AM,-15
2024-07-12,D01 Room,03.00AM,-15
2024-07-12,D01 Room,06.00AM,-18
2024-07-12,D01 Room,09.00AM,-18
2024-07-12,D01 Room,12.00PM,-19
2024-07-12,D01 Room,03.00PM,-17
2024-07-12,D01 Room,06.00PM,-18
2024-07-12,D01 Room,09.00PM,-19
2024-07-12,Inbound Bay,12.00AM,9
2024-07-12,Inbound Bay,03.00AM,12
2024-07-12,Inbound Bay,06.00AM,13
2024-07-12,Inbound Bay,09.00AM,13
2024-07-12,Inbound Bay,12.00PM,9
2024-07-12,Inbound Bay,03.00PM,12
2024-07-12,Inbound Bay,06.00PM,10
2024-07-12,Inbound Bay,09.00PM,9
2024-07-12,Outbound Bay,12.00AM,13
2024-07-12,Outbound Bay,03.00AM,8
2024-07-12,Outbound Bay,06.00AM,10
2024-07-12,Outbound Bay,09.00AM,12
2024-07-12,Outbound Bay,12.00PM,10
2024-07-12,Outbound Bay,03.00PM,10
2024-07-12,Outbound Bay,06.00PM,10
2024-07-12,Outbound Bay,09.00PM,7
2023-04-07,A01 Room,12.00AM,-18
2023-04-07,A01 Room,03.00AM,-16
2023-04-07,A01 Room,06.00AM,-18
2023-04-07,A01 Room,09.00AM,-19
2023-04-07,A01 Room,12.00PM,-18
2023-04-07,A01 Room,03.00PM,-18
2023-04-07,A01 Room,06.00PM,-19
2023-04-07,A01 Room,09.00PM,-18
2023-04-07,B01 Room,12.00AM,-15
2023-04-07,B01 Room,03.00AM,-17
2023-04-07,B01 Room,06.00AM,-20
2023-04-07,B01 Room,09.00AM,-20
2023-04-07,B01 Room,12.00PM,-19
2023-04-07,B01 Room,03.00PM,-19
2023-04-07,B01 Room,06.00PM,-18
2023-04-07,B01 Room,09.00PM,-19
2023-04-07,C01 Room,12.00AM,-17
2023-04-07,C01 Room,03.00AM,-16
2023-04-07,C01 Room,06.00AM,-21
2023-04-07,C01 Room,09.00AM,-20
2023-04-07,C01 Room,12.00PM,-17
2023-04-07,C01 Room,03.00PM,-18
2023-04-07,C01 Room,06.00PM,-21
2023-04-07,C01 Room,09.00PM,-17
2023-04-07,D01 Room,12.00AM,-19
2023-04-07,D01 Room,03.00AM,-17
2023-04-07,D01 Room,06.00AM,-19
2023-04-07,D01 Room,09.00AM,-17
2023-04-07,D01 Room,12.00PM,-17
2023-04-07,D01 Room,03.00PM,-21
2023-04-07,D01 Room,06.00PM,-20
2023-04-07,D01 Room,09.00PM,-17
2023-04-07,Inbound Bay,12.00AM,11
2023-04-07,Inbound Bay,03.00AM,7
2023-04-07,Inbound Bay,06.00AM,8
2023-04-07,Inbound Bay,09.00AM,12
2023-04-07,Inbound Bay,12.00PM,8
2023-04-07,Inbound Bay,03.00PM,8
2023-04-07,Inbound Bay,06.00PM,8
2023-04-07,Inbound Bay,09.00PM,7
2023-04-07,Outbound Bay,12.00AM,13
2023-04-07,Outbound Bay,03.00AM,12
2023-04-07,Outbound Bay,06.00AM,13
2023-04-07,Outbound Bay,09.00AM,10
2023-04-07,Outbound Bay,12.00PM,13
2023-04-07,Outbound Bay,03.00PM,8
2023-04-07,Outbound Bay,06.00PM,12
2023-04-07,Outbound Bay,09.00PM,7
2023-01-30,A01 Room,12.00AM,-18
2023-01-30,A01 Room,03.00AM,-18
2023-01-30,A01 Room,06.00AM,-15
2023-01-30,A01 Room,09.00AM,-21
2023-01-30,A01 Room,12.00PM,-19
2023-01-30,A01 Room,03.00PM,-15
2023-01-30,A01 Room,06.00PM,-19
2023-01-30,A01 Room,09.00PM,-15
2023-01-30,B01 Room,12.00AM,-16
2023-01-30,B01 Room,03.00AM,-21
2023-01-30,B01 Room,06.00AM,-16
2023-01-30,B01 Room,09.00AM,-16
2023-01-30,B01 Room,12.00PM,-19
2023-01-30,B01 Room,03.00PM,-17
2023-01-30,B01 Room,06.00PM,-20
2023-01-30,B01 Room,09.00PM,-15
2023-01-30,C01 Room,12.00AM,-20
2023-01-30,C01 Room,03.00AM,-16
2023-01-30,C01 Room,06.00AM,-21
2023-01-30,C01 Room,09.00AM,-17
2023-01-30,C01 Room,12.00PM,-15
2023-01-30,C01 Room,03.00PM,-18
2023-01-30,C01 Room,06.00PM,-21
2023-01-30,C01 Room,09.00PM,-19
2023-01-30,D01 Room,12.00AM,-18
2023-01-30,D01 Room,03.00AM,-18
2023-01-30,D01 Room,06.00AM,-19
2023-01-30,D01 Room,09.00AM,-21
2023-01-30,D01 Room,12.00PM,-16
2023-01-30,D01 Room,03.00PM,-18
2023-01-30,D01 Room,06.00PM,-16
2023-01-30,D01 Room,09.00PM,-17
2023-01-30,Inbound Bay,12.00AM,9
2023-01-30,Inbound Bay,03.00AM,13
2023-01-30,Inbound Bay,06.00AM,9
2023-01-30,Inbound Bay,09.00AM,8
2023-01-30,Inbound Bay,12.00PM,12
2023-01-30,Inbound Bay,03.00PM,8
2023-01-30,Inbound Bay,06.00PM,7
2023-01-30,Inbound Bay,09.00PM,9
2023-01-30,Outbound Bay,12.00AM,10
2023-01-30,Outbound Bay,03.00AM,8
2023-01-30,Outbound Bay,06.00AM,9
2023-01-30,Outbound Bay,09.00AM,9
2023-01-30,Outbound Bay,12.00PM,11
2023-01-30,Outbound Bay,03.00PM,13
2023-01-30,Outbound Bay,06.00PM,12
2023-01-30,Outbound Bay,09.00PM,12
2024-08-29,A01 Room,12.00AM,-21
2024-08-29,A01 Room,03.00AM,-20
2024-08-29,A01 Room,06.00AM,-16
2024-08-29,A01 Room,09.00AM,-17
2024-08-29,A01 Room,12.00PM,-20
2024-08-29,A01 Room,03.00PM,-20
2024-08-29,A01 Room,06.00PM,-19
2024-08-29,A01 Room,09.00PM,-16
2024-08-29,B01 Room,12.00AM,-16
2024-08-29,B01 Room,03.00AM,-19
2024-08-29,B01 Room,06.00AM,-17
2024-08-29,B01 Room,09.00AM,-15
2024-08-29,B01 Room,12.00PM,-18
2024-08-29,B01 Room,03.00PM,-20
2024-08-29,B01 Room,06.00PM,-19
2024-08-29,B01 Room,09.00PM,-21
2024-08-29,C01 Room,12.00AM,-20
2024-08-29,C01 Room,03.00AM,-21
2024-08-29,C01 Room,06.00AM,-17
2024-08-29,C01 Room,09.00AM,-20
2024-08-29,C01 Room,12.00PM,-15
2024-08-29,C01 Room,03.00PM,-20
2024-08-29,C01 Room,06.00PM,-21
2024-08-29,C01 Room,09.00PM,-17
2024-08-29,D01 Room,12.00AM,-20
2024-08-29,D01 Room,03.00AM,-21
2024-08-29,D01 Room,06.00AM,-16
2024-08-29,D01 Room,09.00AM,-19
2024-08-29,D01 Room,12.00PM,-18
2024-08-29,D01 Room,03.00PM,-15
2024-08-29,D01 Room,06.00PM,-17
2024-08-29,D01 Room,09.00PM,-16
2024-08-29,Inbound Bay,12.00AM,10
2024-08-29,Inbound Bay,03.00AM,9
2024-08-29,Inbound Bay,06.00AM,13
2024-08-29,Inbound Bay,09.00AM,8
2024-08-29,Inbound Bay,12.00PM,8
2024-08-29,Inbound Bay,03.00PM,12
2024-08-29,Inbound Bay,06.00PM,13
2024-08-29,Inbound Bay,09.00PM,11
2024-08-29,Outbound Bay,12.00AM,11
2024-08-29,Outbound Bay,03.00AM,10
2024-08-29,Outbound Bay,06.00AM,12
2024-08-29,Outbound Bay,09.00AM,12
2024-08-29,Outbound Bay,12.00PM,8
2024-08-29,Outbound Bay,03.00PM,12
2024-08-29,Outbound Bay,06.00PM,7
2024-08-29,Outbound Bay,09.00PM,12
2024-11-28,A01 Room,12.00AM,-21
