inspection_date,vehicle_no,good_truckbox,good_truckfloor,good_truckdoor,good_curtain,good_cooling_unit,pest_check,odor_check
2024-01-03,257344,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-10-07,385905,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-01-05,603843,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-07-25,610841,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-12-10,852208,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-11-26,834169,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-05-26,975958,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-03-23,915260,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-06-29,842083,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-12-27,376342,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-01-08,563945,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-02-22,284331,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-07-21,491934,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-11-25,805995,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-03-15,833447,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-10-06,833447,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-05-26,805995,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-11-11,459040,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-03-08,284331,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-04-26,603843,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-02-22,603843,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-07-22,740803,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-04-12,376342,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-10-08,284331,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-04-02,385905,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-03-25,202921,Yes,Yes,Yes,Yes,No,Yes,Yes
2023-01-13,104015,No,Yes,Yes,Yes,Yes,Yes,Yes
2024-04-05,459040,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-06-11,842083,Yes,Yes,Yes,Yes,Yes,Yes,No
2022-06-20,104015,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-03-13,385905,No,Yes,Yes,Yes,Yes,Yes,Yes
2023-05-16,679149,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-06-11,385905,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-04-26,965360,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-09-09,376747,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-08-07,975958,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-11-13,755796,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-04-16,842083,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-08-29,915260,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-08-26,730082,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-04-28,852208,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-10-26,684492,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-10-08,104015,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-02-06,459040,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-02-28,915260,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-06-19,376342,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-05-11,833447,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-02-16,202921,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-01-09,679149,Yes,Yes,Yes,Yes,Yes,No,Yes
2024-01-25,639369,Yes,Yes,No,Yes,Yes,Yes,Yes
2023-11-29,257344,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-08-23,805995,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-02-02,147795,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-09-13,761087,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-11-20,133960,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-02-05,610841,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-02-09,603843,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-03-14,755796,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-02-19,376747,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-03-14,669128,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-09-05,284331,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-11-25,965360,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-11-16,679149,No,No,Yes,Yes,Yes,Yes,Yes
2022-03-14,257344,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-12-07,725173,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-11-19,376747,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-06-18,610841,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-05-05,376342,Yes,Yes,Yes,No,Yes,Yes,Yes
2022-03-01,740803,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-06-16,684492,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-04-24,385905,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-04-04,417866,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-11-14,740803,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-06-24,257344,Yes,No,Yes,Yes,Yes,Yes,Yes
2024-06-15,833447,Yes,Yes,Yes,No,Yes,Yes,Yes
2023-01-15,147795,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-05-27,147795,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-04-28,730082,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-08-28,747240,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-04-19,124266,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-11-29,852208,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-12-25,669128,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-10-18,915260,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-02-23,684492,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-11-22,639369,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-03-11,610841,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-12-21,842083,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-01-09,376747,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-08-28,975958,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-07-13,679149,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-03-02,761087,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-05-17,740803,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-06-10,852208,Yes,Yes,Yes,Yes,No,Yes,Yes
2022-05-13,271604,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-07-29,459040,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-04-21,271604,Yes,No,Yes,Yes,Yes,Yes,Yes
2023-03-14,332153,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-06-29,133960,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-11-15,725173,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-11-07,725173,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-09-09,491934,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-09-25,842083,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-08-13,610841,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-07-22,610841,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-01-09,639369,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-02-21,965360,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-06-27,852208,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-01-27,852208,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-03-25,834169,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-02-19,603843,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-05-09,833447,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-12-02,761087,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-09-01,498289,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-07-20,793668,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-01-06,133960,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-01-17,498289,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-12-17,793668,Yes,Yes,Yes,Yes,No,Yes,Yes
2022-03-03,740803,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-11-13,610841,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-09-19,376747,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-11-15,684492,Yes,No,Yes,Yes,Yes,Yes,Yes
2022-12-06,257344,Yes,No,Yes,Yes,Yes,Yes,Yes
2024-11-04,610841,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-05-24,639369,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-11-06,969104,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-06-04,842083,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-09-10,376747,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-08-18,725173,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-01-07,104015,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-06-13,491934,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-02-01,124266,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-07-27,730082,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-09-28,975958,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-07-13,761087,Yes,Yes,Yes,Yes,Yes,Yes,No
2023-08-28,833447,Yes,Yes,Yes,No,Yes,Yes,Yes
2022-11-09,833447,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-01-15,491934,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-05-12,834169,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-08-18,755796,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-03-22,740803,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-04-20,639369,Yes,Yes,Yes,Yes,Yes,No,Yes
2024-10-10,975958,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-08-09,459040,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-05-23,730082,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-08-29,563945,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-05-19,385905,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-12-29,684492,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-05-28,603843,Yes,Yes,Yes,Yes,Yes,No,Yes
2024-05-06,284331,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-12-05,725173,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-09-06,725173,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-02-21,927199,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-12-16,603843,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-06-14,684492,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-05-22,793668,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-11-14,669128,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-12-17,755796,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-06-30,417866,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-08-18,833447,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-01-10,852208,Yes,Yes,Yes,Yes,No,Yes,Yes
2022-05-16,376342,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-08-06,927199,Yes,Yes,Yes,No,Yes,Yes,Yes
2023-08-13,755796,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-07-15,147795,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-09-13,975958,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-03-04,927199,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-03-18,563945,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-11-21,669128,Yes,Yes,Yes,No,Yes,Yes,Yes
2022-05-05,376747,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-12-14,833447,No,Yes,Yes,Yes,No,Yes,Yes
2022-09-21,639369,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-08-03,747240,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-07-24,842083,Yes,Yes,Yes,No,Yes,Yes,Yes
2024-12-29,417866,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-11-30,833447,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-08-16,684492,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-06-15,491934,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-06-19,965360,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-05-13,376342,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-06-07,603843,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-10-29,202921,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-11-23,385905,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-08-27,793668,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-03-25,805995,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-07-30,842083,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-06-01,202921,Yes,Yes,No,No,Yes,Yes,Yes
2024-10-24,271604,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-09-26,725173,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-10-20,417866,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-06-21,793668,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-02-01,639369,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-12-17,684492,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-06-11,271604,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-03-14,684492,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-12-14,104015,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-06-11,755796,Yes,Yes,Yes,Yes,Yes,No,Yes
2023-05-10,965360,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-05-09,833447,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-06-12,730082,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-01-28,679149,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-01-28,915260,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-03-30,740803,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-09-18,679149,Yes,Yes,Yes,Yes,Yes,No,Yes
2024-11-24,755796,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-02-03,755796,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-03-02,684492,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-05-23,852208,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-12-27,271604,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-04-17,852208,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-08-16,376342,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-03-14,202921,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-01-03,202921,Yes,Yes,Yes,Yes,Yes,Yes,No
2022-10-03,747240,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-04-30,747240,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-11-16,459040,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-07-09,975958,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-11-27,969104,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-02-04,147795,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-01-17,761087,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-08-03,969104,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-10-21,385905,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-05-19,747240,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-03-04,563945,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-06-06,969104,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-02-19,969104,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-01-02,376747,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-11-07,610841,Yes,Yes,No,Yes,Yes,Yes,Yes
2023-11-02,147795,Yes,Yes,Yes,Yes,Yes,Yes,No
2024-09-04,834169,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-05-07,639369,Yes,Yes,Yes,Yes,No,Yes,Yes
2022-08-28,385905,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-01-05,927199,No,Yes,Yes,Yes,Yes,Yes,Yes
2023-10-27,725173,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-06-24,147795,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-04-12,639369,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-10-10,740803,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-03-27,332153,No,Yes,Yes,Yes,Yes,Yes,Yes
2024-06-06,805995,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-08-06,376342,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-07-04,684492,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-03-26,284331,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-12-13,740803,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-07-04,376747,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-10-13,975958,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-09-06,459040,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-05-19,376747,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-06-13,975958,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-08-30,679149,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-04-02,257344,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-10-10,740803,Yes,Yes,Yes,Yes,Yes,Yes,No
2023-11-24,969104,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-10-13,491934,Yes,No,Yes,Yes,Yes,Yes,Yes
2023-08-14,385905,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-07-25,852208,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-04-15,257344,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-03-18,915260,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-12-14,725173,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-06-30,491934,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-02-14,740803,Yes,Yes,Yes,Yes,Yes,No,Yes
2022-08-20,271604,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-04-30,761087,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-01-20,124266,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-11-07,834169,Yes,Yes,Yes,Yes,No,Yes,Yes
2023-01-03,975958,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-12-19,965360,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-09-16,376747,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-12-08,104015,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-12-03,793668,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-08-15,563945,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-05-11,975958,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-04-27,842083,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-08-21,124266,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-10-13,202921,Yes,No,Yes,Yes,Yes,Yes,Yes
2023-12-16,133960,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-09-25,417866,Yes,Yes,Yes,Yes,Yes,Yes,No
2023-03-17,793668,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-11-12,725173,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-09-03,679149,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-03-26,202921,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-11-30,376342,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-12-11,852208,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-12-13,491934,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-12-01,376342,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-04-16,202921,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-09-25,271604,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-04-25,669128,Yes,Yes,Yes,Yes,Yes,No,Yes
2023-06-05,805995,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-05-10,927199,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-01-20,805995,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-10-05,915260,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-05-29,491934,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-12-16,684492,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-04-15,852208,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-05-24,684492,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-06-23,969104,Yes,No,Yes,Yes,Yes,Yes,Yes
2023-11-06,124266,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-09-07,669128,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-06-19,385905,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-12-20,385905,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-10-09,725173,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-12-28,133960,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-02-07,284331,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-11-24,124266,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-12-19,725173,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-05-20,669128,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-08-06,915260,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-08-28,284331,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-07-04,610841,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-04-12,376747,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-02-12,975958,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-08-11,747240,Yes,Yes,Yes,Yes,No,Yes,Yes
2024-08-18,975958,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-12-31,284331,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-12-23,104015,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-07-29,147795,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-01-19,498289,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-06-17,124266,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-10-31,679149,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-06-12,915260,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-11-28,257344,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-01-17,669128,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-05-20,679149,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-03-30,610841,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-02-27,376342,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-08-17,491934,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-06-16,332153,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-09-13,610841,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-04-26,975958,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-03-19,927199,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-11-24,965360,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-01-02,271604,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-06-29,965360,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-11-28,740803,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-01-18,975958,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-09-07,284331,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-10-08,610841,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-10-04,376747,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-02-05,679149,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-05-18,271604,Yes,No,Yes,Yes,Yes,Yes,Yes
2022-02-21,104015,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-08-15,965360,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-06-07,730082,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-05-08,834169,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-07-26,730082,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-09-17,761087,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-08-10,332153,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-12-11,761087,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-09-17,927199,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-07-26,491934,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-02-06,417866,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-03-15,271604,Yes,Yes,Yes,No,Yes,Yes,Yes
2024-04-15,491934,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-07-10,376342,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-10-01,133960,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-10-02,385905,Yes,No,Yes,Yes,Yes,Yes,Yes
2024-10-07,965360,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-12-03,761087,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-04-16,725173,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-01-09,852208,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-05-10,915260,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-06-16,417866,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2022-07-22,491934,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2024-05-03,563945,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-08-12,852208,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-05-27,124266,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-12-02,725173,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-10-04,385905,Yes,Yes,Yes,Yes,Yes,Yes,Yes
2023-05-29,927199,No,Yes,Yes,Yes,Yes,Yes,Yes
2023-10-27,104015,Yes,Yes,Yes,Yes,Yes,Yes,Yes
