outbound_date,order_id,customer_id,product_id,ordered_qty,picked_qty,pick_sheet_issued_time,pick_completed_time,vehicle_no,loading_completed_time
2022-05-16,ORD15853,CUST036,576263,220,220,23:59:00,01:28:00,740803,01:55:00
2022-04-17,ORD15854,CUST074,810523,136,136,22:18:00,23:13:00,761087,23:45:00
2023-05-19,ORD15855,CUST064,831354,514,514,22:52:00,00:08:00,491934,00:48:00
2023-08-17,ORD15856,CUST068,108612,571,571,22:30:00,23:25:00,459040,23:55:00
2022-02-15,ORD15857,CUST091,850446,377,377,21:06:00,22:29:00,730082,22:58:00
2022-04-08,ORD15858,CUST030,969709,925,925,21:41:00,22:28:00,684492,22:53:00
2023-04-07,ORD15859,CUST038,466213,273,273,23:50:00,01:05:00,842083,01:38:00
2023-03-02,ORD15860,CUST081,495196,332,332,22:47:00,00:15:00,730082,00:50:00
2022-06-17,ORD15861,CUST061,113555,608,608,23:21:00,00:44:00,805995,01:06:00
2023-05-20,ORD15862,CUST062,292395,415,415,23:01:00,00:13:00,639369,00:39:00
2024-05-29,ORD15863,CUST032,477194,312,312,22:26:00,23:47:00,834169,00:10:00
2024-04-06,ORD15864,CUST007,706256,561,561,23:15:00,00:25:00,271604,01:01:00
2022-10-13,ORD15865,CUST002,858316,879,879,21:15:00,22:43:00,833447,23:16:00
2023-12-08,ORD15866,CUST012,255362,250,250,22:00:00,23:22:00,730082,23:57:00
2023-08-29,ORD15867,CUST024,200959,242,242,23:36:00,00:10:00,104015,00:39:00
2023-06-23,ORD15868,CUST044,308829,502,502,22:37:00,23:14:00,639369,23:52:00
2022-04-23,ORD15869,CUST059,116846,358,358,22:45:00,23:58:00,498289,00:26:00
2022-06-22,ORD15870,CUST061,434079,403,403,22:18:00,23:00:00,834169,23:20:00
2022-02-14,ORD15871,CUST084,819930,745,745,22:11:00,23:20:00,969104,23:56:00
2023-11-07,ORD15872,CUST093,424781,769,769,21:54:00,23:06:00,805995,23:44:00
2024-12-10,ORD15873,CUST025,659964,542,542,21:35:00,22:22:00,927199,22:59:00
2022-06-21,ORD15874,CUST065,598199,549,438,22:31:00,23:04:00,679149,23:42:00
2022-06-04,ORD15875,CUST047,914643,937,937,23:33:00,00:43:00,284331,01:05:00
2023-05-22,ORD15876,CUST021,536365,361,361,21:07:00,21:39:00,104015,22:17:00
2022-09-24,ORD15877,CUST098,832819,837,837,21:48:00,22:26:00,852208,22:48:00
2022-10-09,ORD15878,CUST012,822210,742,742,21:47:00,22:58:00,332153,23:19:00
2024-10-08,ORD15879,CUST023,254496,248,248,21:24:00,22:54:00,459040,23:32:00
2023-12-31,ORD15880,CUST005,565040,67,67,23:31:00,00:43:00,639369,01:21:00
2024-11-03,ORD15881,CUST061,260405,772,772,22:03:00,22:35:00,755796,23:07:00
2023-08-15,ORD15882,CUST014,562878,955,955,22:09:00,23:10:00,563945,23:40:00
2023-04-17,ORD15883,CUST019,949310,290,290,23:02:00,00:23:00,747240,00:45:00
2022-05-13,ORD15884,CUST030,328960,163,163,22:09:00,23:19:00,417866,23:42:00
2023-02-04,ORD15885,CUST091,295711,411,411,21:03:00,22:28:00,284331,22:59:00
2024-02-28,ORD15886,CUST057,117483,717,717,22:14:00,23:08:00,257344,23:36:00
2022-10-31,ORD15887,CUST084,266017,929,929,21:08:00,21:40:00,761087,22:10:00
2022-09-26,ORD15888,CUST095,167773,877,877,23:05:00,00:30:00,603843,00:51:00
2024-11-20,ORD15889,CUST011,885471,507,507,23:16:00,00:17:00,725173,00:39:00
2023-01-24,ORD15890,CUST056,144289,612,612,21:00:00,21:51:00,332153,22:23:00
2022-07-02,ORD15891,CUST055,388461,167,167,22:09:00,22:54:00,257344,23:31:00
2023-05-29,ORD15892,CUST070,223043,597,597,23:57:00,00:41:00,133960,01:10:00
2022-09-10,ORD15893,CUST093,954429,870,870,23:15:00,00:27:00,491934,00:57:00
2024-09-18,ORD15894,CUST076,557261,626,626,23:45:00,01:08:00,669128,01:39:00
2024-10-21,ORD15895,CUST024,169493,448,448,21:43:00,22:28:00,927199,23:08:00
2024-08-10,ORD15896,CUST084,935514,533,533,21:17:00,22:16:00,805995,22:51:00
2023-12-12,ORD15897,CUST074,683414,205,205,22:13:00,23:21:00,730082,23:55:00
2024-11-12,ORD15898,CUST030,333270,32,32,22:22:00,22:56:00,610841,23:27:00
2023-12-20,ORD15899,CUST086,108612,741,741,22:32:00,23:44:00,498289,00:12:00
2022-01-31,ORD15900,CUST080,949310,926,926,23:53:00,00:53:00,915260,01:28:00
2023-07-25,ORD15901,CUST024,585758,578,578,23:40:00,00:35:00,975958,00:58:00
2023-06-22,ORD15902,CUST057,309719,772,772,23:28:00,00:19:00,417866,00:54:00
2024-11-11,ORD15903,CUST022,882386,234,234,23:27:00,00:38:00,969104,01:04:00
2024-01-12,ORD15904,CUST051,342028,419,419,23:34:00,00:38:00,805995,01:00:00
2024-08-17,ORD15905,CUST044,169336,849,849,21:23:00,21:58:00,761087,22:26:00
2024-07-15,ORD15906,CUST015,463376,504,504,23:43:00,00:34:00,842083,01:14:00
2022-10-14,ORD15907,CUST082,891616,945,945,21:44:00,23:06:00,610841,23:31:00
2022-06-16,ORD15908,CUST060,560001,419,419,23:00:00,00:09:00,975958,00:33:00
2024-09-07,ORD15909,CUST000,784784,286,286,21:54:00,23:21:00,669128,23:57:00
2024-09-08,ORD15910,CUST019,536143,37,37,21:22:00,22:01:00,332153,22:26:00
2023-01-05,ORD15911,CUST036,859651,443,443,23:18:00,00:48:00,104015,01:10:00
2024-07-02,ORD15912,CUST080,700391,673,673,22:16:00,23:44:00,965360,00:15:00
2022-07-05,ORD15913,CUST086,293290,460,460,22:02:00,22:49:00,147795,23:20:00
2024-04-27,ORD15914,CUST059,703661,939,939,22:44:00,23:41:00,417866,00:10:00
2022-04-05,ORD15915,CUST052,105242,802,802,23:59:00,00:55:00,833447,01:24:00
2022-01-18,ORD15916,CUST016,137662,71,71,22:43:00,23:23:00,793668,23:55:00
2023-04-03,ORD15917,CUST078,478486,981,981,23:34:00,00:11:00,257344,00:47:00
2023-07-29,ORD15918,CUST082,915586,141,141,23:16:00,00:16:00,842083,00:49:00
2024-11-24,ORD15919,CUST017,401537,119,119,23:22:00,00:00:00,927199,00:39:00
2022-04-11,ORD15920,CUST083,889293,383,383,21:00:00,21:43:00,257344,22:13:00
2023-04-20,ORD15921,CUST030,293290,656,656,21:20:00,22:48:00,833447,23:25:00
2023-03-17,ORD15922,CUST072,598199,442,442,22:36:00,23:43:00,755796,00:10:00
2023-07-07,ORD15923,CUST088,162930,276,276,23:45:00,00:38:00,834169,01:16:00
2024-01-19,ORD15924,CUST073,202739,785,785,22:49:00,23:53:00,669128,00:23:00
2024-08-25,ORD15925,CUST026,946171,681,681,23:15:00,00:16:00,834169,00:42:00
2023-08-02,ORD15926,CUST061,288681,193,193,23:36:00,01:06:00,257344,01:35:00
2022-09-27,ORD15927,CUST091,802044,464,464,23:21:00,00:12:00,842083,00:33:00
2023-09-26,ORD15928,CUST012,885847,346,346,22:33:00,23:49:00,385905,00:25:00
2024-06-26,ORD15929,CUST094,862405,513,513,23:39:00,01:00:00,793668,01:36:00
2023-01-11,ORD15930,CUST078,212460,307,307,21:07:00,21:43:00,740803,22:05:00
2024-08-10,ORD15931,CUST027,759243,593,593,22:35:00,23:58:00,104015,00:38:00
2022-06-05,ORD15932,CUST012,979944,271,271,23:42:00,01:03:00,376342,01:30:00
2023-05-12,ORD15933,CUST044,943956,338,338,21:51:00,23:08:00,684492,23:47:00
2023-09-15,ORD15934,CUST023,622709,79,79,23:51:00,00:56:00,563945,01:20:00
2024-07-15,ORD15935,CUST062,241688,828,828,21:32:00,22:36:00,927199,23:09:00
2023-01-10,ORD15936,CUST076,852624,340,340,22:23:00,23:29:00,563945,00:05:00
2022-03-13,ORD15937,CUST071,619978,805,805,23:32:00,00:59:00,833447,01:27:00
2024-08-26,ORD15938,CUST076,752082,189,189,21:30:00,22:01:00,684492,22:21:00
2023-01-12,ORD15939,CUST076,865925,335,335,22:49:00,23:58:00,257344,00:23:00
2023-11-03,ORD15940,CUST044,862288,555,555,23:32:00,00:29:00,842083,01:08:00
2024-04-16,ORD15941,CUST062,634921,861,861,22:01:00,23:04:00,793668,23:34:00
2023-01-28,ORD15942,CUST073,852005,131,131,21:21:00,22:04:00,755796,22:24:00
2022-02-03,ORD15943,CUST071,700391,713,713,22:06:00,23:16:00,284331,23:42:00
2024-03-04,ORD15944,CUST016,943956,286,286,22:49:00,23:24:00,385905,00:00:00
2023-09-17,ORD15945,CUST028,452776,371,371,21:42:00,22:21:00,725173,22:48:00
2023-01-09,ORD15946,CUST033,245920,698,698,21:04:00,22:20:00,730082,22:40:00
2023-05-12,ORD15947,CUST003,181354,92,92,21:12:00,21:42:00,842083,22:15:00
2022-12-19,ORD15948,CUST066,820291,822,822,22:11:00,22:58:00,147795,23:25:00
2022-03-28,ORD15949,CUST081,958326,655,655,21:49:00,22:39:00,603843,23:00:00
2023-02-01,ORD15950,CUST041,266059,85,85,22:49:00,23:38:00,740803,00:17:00
2023-11-17,ORD15951,CUST087,876999,105,105,22:31:00,23:09:00,842083,23:45:00
2023-10-13,ORD15952,CUST061,738343,139,139,22:01:00,22:38:00,755796,23:01:00
2022-07-15,ORD15953,CUST019,898953,771,771,22:47:00,23:48:00,975958,00:18:00
2022-07-27,ORD15954,CUST082,512005,324,324,23:54:00,00:34:00,603843,01:06:00
2023-09-02,ORD15955,CUST003,704491,538,538,21:46:00,22:40:00,202921,23:04:00
2024-08-25,ORD15956,CUST069,833412,301,301,21:08:00,21:55:00,725173,22:32:00
2022-07-11,ORD15957,CUST028,347756,211,211,23:37:00,00:33:00,124266,00:56:00
2023-04-21,ORD15958,CUST073,891288,309,309,22:09:00,22:42:00,498289,23:06:00
2022-02-09,ORD15959,CUST081,173198,941,941,22:39:00,23:45:00,417866,00:10:00
2024-05-19,ORD15960,CUST070,144178,664,664,23:28:00,00:13:00,740803,00:48:00
2023-09-09,ORD15961,CUST007,546962,208,208,21:05:00,21:47:00,761087,22:23:00
2022-01-27,ORD15962,CUST070,111163,740,740,21:56:00,23:22:00,725173,23:42:00
2022-10-19,ORD15963,CUST078,882856,198,198,22:23:00,23:10:00,610841,23:38:00
2023-07-16,ORD15964,CUST019,778383,547,547,21:40:00,22:42:00,747240,23:12:00
2024-11-11,ORD15965,CUST061,305138,474,474,23:57:00,01:09:00,740803,01:37:00
2022-04-02,ORD15966,CUST030,720919,456,456,23:01:00,00:00:00,915260,00:32:00
2022-01-28,ORD15967,CUST038,401537,267,267,22:41:00,23:31:00,332153,00:00:00
2022-07-05,ORD15968,CUST053,388820,535,535,21:45:00,23:09:00,761087,23:36:00
2023-02-16,ORD15969,CUST063,135561,997,997,23:32:00,00:46:00,563945,01:15:00
2024-02-24,ORD15970,CUST051,398671,140,140,21:24:00,22:47:00,104015,23:12:00
2023-12-26,ORD15971,CUST016,552123,827,827,23:08:00,00:07:00,491934,00:32:00
2024-11-08,ORD15972,CUST050,266017,893,893,22:53:00,00:18:00,852208,00:39:00
2023-04-19,ORD15973,CUST069,755808,741,741,21:26:00,22:10:00,603843,22:32:00
2022-03-08,ORD15974,CUST052,469834,820,820,21:46:00,22:23:00,417866,23:03:00
2024-12-03,ORD15975,CUST017,497229,792,792,23:09:00,00:22:00,284331,00:44:00
2024-10-22,ORD15976,CUST019,687888,231,231,22:03:00,23:33:00,610841,23:57:00
2024-05-24,ORD15977,CUST083,472358,71,71,22:40:00,23:40:00,915260,00:18:00
2024-07-28,ORD15978,CUST032,220543,820,820,21:06:00,22:10:00,679149,22:50:00
2024-09-20,ORD15979,CUST014,395238,683,683,23:20:00,00:24:00,563945,00:53:00
2023-03-18,ORD15980,CUST086,934703,306,306,21:50:00,22:51:00,459040,23:28:00
2024-02-26,ORD15981,CUST044,429685,342,342,21:16:00,21:46:00,284331,22:06:00
2023-08-28,ORD15982,CUST079,700041,578,578,23:04:00,23:45:00,730082,00:14:00
2022-03-28,ORD15983,CUST073,388820,946,946,22:52:00,23:38:00,725173,00:03:00
2023-07-26,ORD15984,CUST093,688849,802,802,23:22:00,00:30:00,669128,00:51:00
2023-02-13,ORD15985,CUST079,183454,604,604,21:10:00,22:04:00,376342,22:28:00
2022-01-29,ORD15986,CUST015,621406,21,21,23:25:00,00:31:00,104015,01:01:00
2022-02-23,ORD15987,CUST059,981868,832,832,22:22:00,23:27:00,761087,23:57:00
2022-09-29,ORD15988,CUST030,317344,180,180,22:08:00,23:18:00,603843,23:45:00
2022-10-20,ORD15989,CUST036,409626,269,269,22:07:00,22:52:00,684492,23:27:00
2023-07-15,ORD15990,CUST015,958326,85,85,21:23:00,22:23:00,332153,22:45:00
2024-01-11,ORD15991,CUST041,765525,104,104,21:45:00,23:13:00,965360,23:34:00
2022-04-14,ORD15992,CUST029,283085,847,847,23:08:00,00:12:00,491934,00:37:00
2022-12-10,ORD15993,CUST043,250464,933,933,22:36:00,23:40:00,927199,00:11:00
2024-12-27,ORD15994,CUST045,737107,557,460,22:27:00,23:06:00,603843,23:39:00
2024-11-27,ORD15995,CUST050,439013,62,62,23:48:00,01:13:00,915260,01:52:00
2023-02-24,ORD15996,CUST076,266558,856,856,21:10:00,22:23:00,747240,22:48:00
2024-11-28,ORD15997,CUST087,278835,688,688,23:03:00,00:15:00,603843,00:47:00
2022-12-16,ORD15998,CUST033,839977,691,691,22:07:00,22:50:00,740803,23:20:00
2024-01-11,ORD15999,CUST013,361809,564,564,23:16:00,00:11:00,805995,00:34:00
2024-07-01,ORD16000,CUST074,381821,931,931,23:32:00,00:32:00,284331,01:04:00
2024-10-16,ORD16001,CUST021,752082,841,841,22:32:00,23:44:00,805995,00:08:00
2022-06-30,ORD16002,CUST081,546962,201,201,23:30:00,00:54:00,124266,01:14:00
2024-08-25,ORD16003,CUST004,204354,102,102,21:59:00,22:44:00,271604,23:17:00
2023-03-02,ORD16004,CUST043,934579,805,805,22:25:00,22:55:00,761087,23:22:00
2022-01-13,ORD16005,CUST019,709603,151,151,21:30:00,22:20:00,833447,22:59:00
2022-01-18,ORD16006,CUST081,675162,267,3,21:06:00,22:10:00,761087,22:48:00
2024-02-02,ORD16007,CUST019,291051,490,490,22:38:00,23:53:00,610841,00:14:00
2024-02-08,ORD16008,CUST023,690495,50,50,22:06:00,23:12:00,915260,23:32:00
2023-06-12,ORD16009,CUST042,632183,542,542,21:35:00,22:55:00,747240,23:31:00
2022-12-26,ORD16010,CUST041,452776,525,525,23:59:00,01:29:00,915260,02:02:00
2023-02-18,ORD16011,CUST036,888826,809,809,23:34:00,00:41:00,969104,01:15:00
2022-04-16,ORD16012,CUST035,958326,763,763,23:14:00,23:46:00,834169,00:18:00
2023-06-01,ORD16013,CUST024,807978,417,417,23:08:00,00:29:00,603843,00:55:00
2022-02-17,ORD16014,CUST053,171063,633,633,22:38:00,23:58:00,842083,00:19:00
2022-03-25,ORD16015,CUST020,342028,819,819,23:52:00,00:52:00,725173,01:30:00
2023-10-21,ORD16016,CUST020,552703,424,424,22:33:00,23:16:00,104015,23:46:00
2022-01-28,ORD16017,CUST089,140557,907,907,23:01:00,00:02:00,271604,00:33:00
2022-03-04,ORD16018,CUST068,183457,748,748,21:43:00,22:37:00,257344,23:08:00
2023-08-21,ORD16019,CUST071,257075,363,363,21:25:00,22:17:00,376342,22:45:00
2024-04-15,ORD16020,CUST048,247186,563,563,21:59:00,22:54:00,833447,23:18:00
2022-08-15,ORD16021,CUST053,713947,675,675,21:28:00,22:48:00,927199,23:23:00
2023-10-13,ORD16022,CUST088,803548,532,532,22:48:00,23:50:00,332153,00:13:00
2022-10-17,ORD16023,CUST026,288681,416,416,23:36:00,00:18:00,975958,00:51:00
2023-12-08,ORD16024,CUST004,973817,334,334,22:09:00,22:53:00,842083,23:17:00
2023-05-17,ORD16025,CUST027,706767,643,643,23:01:00,23:58:00,610841,00:23:00
2022-07-12,ORD16026,CUST003,746562,510,510,21:26:00,22:41:00,852208,23:09:00
2024-10-03,ORD16027,CUST035,636168,538,382,21:20:00,22:03:00,376747,22:43:00
2023-07-20,ORD16028,CUST007,433856,175,175,22:36:00,23:38:00,271604,23:59:00
2022-01-26,ORD16029,CUST047,833412,757,757,23:59:00,00:33:00,833447,01:06:00
2022-11-16,ORD16030,CUST052,504971,553,553,21:00:00,21:32:00,498289,21:58:00
2022-07-26,ORD16031,CUST057,250464,90,90,22:16:00,23:30:00,332153,23:51:00
2022-10-15,ORD16032,CUST081,310031,53,53,22:24:00,23:14:00,124266,23:41:00
2022-04-13,ORD16033,CUST097,487193,345,345,23:26:00,00:15:00,147795,00:47:00
2024-03-30,ORD16034,CUST049,135897,911,911,21:23:00,22:11:00,730082,22:42:00
2022-01-18,ORD16035,CUST007,784784,180,180,22:21:00,23:46:00,852208,00:21:00
2023-06-23,ORD16036,CUST041,917415,743,743,23:25:00,00:50:00,603843,01:29:00
2022-09-05,ORD16037,CUST010,664720,245,245,21:43:00,22:59:00,257344,23:24:00
2022-06-29,ORD16038,CUST082,487193,514,514,22:37:00,23:33:00,852208,00:05:00
2022-05-07,ORD16039,CUST011,322127,977,977,23:41:00,00:33:00,376342,01:00:00
2024-04-28,ORD16040,CUST062,219124,992,992,23:33:00,00:50:00,271604,01:19:00
2023-03-24,ORD16041,CUST044,762474,496,496,22:45:00,23:56:00,376342,00:24:00
2022-07-22,ORD16042,CUST098,456962,599,599,21:46:00,23:04:00,975958,23:30:00
2024-04-15,ORD16043,CUST071,829034,992,992,22:17:00,23:47:00,965360,00:10:00
2023-07-26,ORD16044,CUST050,466956,679,679,22:15:00,23:05:00,965360,23:39:00
2023-12-06,ORD16045,CUST098,380198,601,601,22:13:00,22:56:00,684492,23:23:00
2022-10-05,ORD16046,CUST079,352569,822,822,23:15:00,23:53:00,610841,00:14:00
2023-01-05,ORD16047,CUST018,918625,730,730,23:57:00,00:32:00,284331,00:52:00
2024-10-23,ORD16048,CUST093,799601,574,574,22:40:00,23:55:00,491934,00:18:00
2022-05-07,ORD16049,CUST083,466611,138,138,23:51:00,01:10:00,603843,01:37:00
2023-08-08,ORD16050,CUST002,800393,810,810,22:29:00,23:57:00,284331,00:21:00
2024-06-14,ORD16051,CUST015,105964,905,905,21:28:00,22:50:00,833447,23:11:00
2022-04-02,ORD16052,CUST014,543372,868,868,21:23:00,21:54:00,965360,22:19:00
2024-09-01,ORD16053,CUST059,891616,364,364,22:33:00,23:43:00,133960,00:11:00
2023-11-09,ORD16054,CUST030,963044,381,381,23:25:00,00:28:00,747240,00:59:00
2022-02-22,ORD16055,CUST036,551571,418,418,21:21:00,22:14:00,147795,22:38:00
2022-09-12,ORD16056,CUST005,401985,581,581,21:56:00,23:22:00,725173,23:58:00
2024-03-14,ORD16057,CUST050,996481,999,999,23:02:00,00:00:00,417866,00:27:00
2024-06-17,ORD16058,CUST091,472851,772,772,22:20:00,23:05:00,133960,23:33:00
2023-08-07,ORD16059,CUST070,700391,792,792,23:28:00,00:16:00,793668,00:47:00
2023-04-24,ORD16060,CUST068,431346,725,725,21:55:00,22:57:00,684492,23:22:00
2022-10-03,ORD16061,CUST062,183457,569,569,22:02:00,23:20:00,610841,23:44:00
2023-09-16,ORD16062,CUST007,862288,808,808,23:55:00,00:54:00,842083,01:24:00
2024-02-21,ORD16063,CUST067,328704,453,453,22:50:00,23:42:00,124266,00:06:00
2022-03-20,ORD16064,CUST007,569958,536,536,22:21:00,23:23:00,833447,00:00:00
2022-05-11,ORD16065,CUST034,853820,622,622,21:20:00,22:21:00,740803,22:54:00
2023-01-24,ORD16066,CUST020,328960,165,165,22:36:00,23:57:00,852208,00:21:00
2024-12-24,ORD16067,CUST050,719004,562,562,22:49:00,23:24:00,669128,00:04:00
2024-08-24,ORD16068,CUST002,884960,531,531,23:44:00,00:43:00,459040,01:12:00
2022-08-19,ORD16069,CUST019,419267,893,893,22:27:00,23:21:00,332153,23:44:00
2023-06-03,ORD16070,CUST023,379309,653,653,23:33:00,00:46:00,498289,01:26:00
2023-06-25,ORD16071,CUST022,980008,601,601,21:22:00,22:40:00,755796,23:19:00
2022-04-10,ORD16072,CUST052,793580,979,979,22:10:00,23:00:00,669128,23:23:00
2022-12-29,ORD16073,CUST063,598283,319,319,22:10:00,23:10:00,147795,23:36:00
2023-07-30,ORD16074,CUST020,380198,607,607,22:35:00,23:14:00,202921,23:38:00
2023-12-18,ORD16075,CUST021,903363,533,446,23:01:00,00:09:00,834169,00:42:00
2023-09-03,ORD16076,CUST048,231832,391,391,22:03:00,22:58:00,202921,23:32:00
2022-12-01,ORD16077,CUST038,854147,51,51,21:01:00,21:54:00,915260,22:28:00
2023-08-28,ORD16078,CUST054,399283,971,971,21:16:00,22:30:00,805995,23:02:00
2022-11-10,ORD16079,CUST057,395345,601,601,22:56:00,23:26:00,603843,00:03:00
2022-07-09,ORD16080,CUST003,533717,440,440,21:13:00,22:12:00,684492,22:39:00
2023-09-22,ORD16081,CUST078,880654,369,369,23:52:00,00:28:00,915260,01:01:00
2022-03-08,ORD16082,CUST087,293854,205,205,23:57:00,00:52:00,725173,01:27:00
2024-03-03,ORD16083,CUST025,862812,709,709,21:11:00,21:42:00,833447,22:02:00
2024-01-31,ORD16084,CUST036,195420,238,238,22:15:00,23:45:00,730082,00:08:00
2022-12-26,ORD16085,CUST053,925426,591,591,23:55:00,01:25:00,852208,01:54:00
2022-08-16,ORD16086,CUST045,917415,794,794,22:42:00,23:43:00,969104,00:11:00
2022-12-25,ORD16087,CUST038,173474,204,204,23:22:00,00:36:00,147795,00:56:00
2024-09-16,ORD16088,CUST094,857773,754,754,21:46:00,22:41:00,385905,23:09:00
2024-02-25,ORD16089,CUST010,279775,178,178,22:21:00,23:02:00,975958,23:30:00
2024-01-30,ORD16090,CUST044,214869,182,182,23:37:00,00:30:00,202921,00:50:00
2024-08-14,ORD16091,CUST059,542654,402,402,23:35:00,00:07:00,679149,00:33:00
2024-01-18,ORD16092,CUST046,814850,969,969,21:56:00,22:27:00,927199,22:50:00
2023-03-03,ORD16093,CUST016,494215,106,106,22:05:00,22:38:00,725173,23:18:00
2024-12-13,ORD16094,CUST065,343445,510,510,22:01:00,22:59:00,915260,23:20:00
2024-05-25,ORD16095,CUST014,220543,872,872,23:31:00,00:16:00,761087,00:37:00
2023-12-05,ORD16096,CUST047,527217,354,354,21:11:00,21:59:00,975958,22:21:00
2023-09-15,ORD16097,CUST020,564312,849,849,22:44:00,23:55:00,284331,00:34:00
2022-08-13,ORD16098,CUST062,165567,36,36,21:52:00,22:23:00,124266,22:57:00
2022-03-28,ORD16099,CUST030,855655,154,154,23:32:00,00:23:00,730082,00:55:00
2024-09-28,ORD16100,CUST064,261177,699,699,22:43:00,23:42:00,969104,00:12:00
2024-02-02,ORD16101,CUST001,629289,657,657,23:40:00,00:16:00,124266,00:36:00
2023-02-19,ORD16102,CUST029,996481,436,436,22:54:00,00:18:00,563945,00:46:00
2024-07-06,ORD16103,CUST063,448296,533,533,22:35:00,23:09:00,610841,23:38:00
2022-04-20,ORD16104,CUST094,466611,944,411,22:05:00,23:15:00,385905,23:36:00
2024-12-21,ORD16105,CUST013,795085,193,193,22:01:00,23:11:00,385905,23:35:00
2022-01-23,ORD16106,CUST045,939733,956,956,22:51:00,00:03:00,852208,00:27:00
2023-04-30,ORD16107,CUST029,251622,481,481,22:11:00,23:30:00,761087,23:58:00
2023-07-14,ORD16108,CUST043,662233,649,649,21:11:00,22:18:00,332153,22:43:00
2023-01-05,ORD16109,CUST035,245920,379,379,22:18:00,23:14:00,385905,23:35:00
2022-10-07,ORD16110,CUST057,957379,684,684,23:35:00,00:10:00,563945,00:46:00
2022-06-22,ORD16111,CUST008,738343,768,768,21:32:00,22:59:00,271604,23:23:00
2023-09-25,ORD16112,CUST063,429685,240,240,22:05:00,23:23:00,124266,23:59:00
2023-05-10,ORD16113,CUST059,415020,663,663,22:20:00,23:04:00,740803,23:43:00
2024-11-09,ORD16114,CUST032,173408,481,481,22:33:00,23:15:00,842083,23:52:00
2023-06-20,ORD16115,CUST011,494215,829,829,22:43:00,00:08:00,740803,00:38:00
2022-05-15,ORD16116,CUST092,519499,383,383,22:14:00,22:45:00,284331,23:21:00
2024-05-01,ORD16117,CUST099,894302,257,257,21:13:00,22:01:00,332153,22:36:00
2024-01-08,ORD16118,CUST030,849747,482,482,21:13:00,22:06:00,271604,22:40:00
2022-06-11,ORD16119,CUST096,603257,792,792,22:03:00,22:42:00,639369,23:04:00
2022-09-02,ORD16120,CUST072,779270,45,45,23:14:00,00:07:00,284331,00:39:00
2024-10-19,ORD16121,CUST049,527217,57,57,22:30:00,23:44:00,805995,00:21:00
2022-11-13,ORD16122,CUST061,321141,486,486,21:03:00,22:13:00,603843,22:49:00
2022-08-09,ORD16123,CUST078,190144,271,271,23:21:00,00:00:00,833447,00:22:00
2023-12-01,ORD16124,CUST014,429685,390,390,21:45:00,22:35:00,761087,23:00:00
2022-11-21,ORD16125,CUST075,134605,82,82,22:31:00,23:06:00,147795,23:27:00
2023-09-22,ORD16126,CUST020,757204,932,932,21:40:00,23:02:00,730082,23:28:00
2023-10-23,ORD16127,CUST004,548275,935,935,22:42:00,00:07:00,669128,00:27:00
2022-07-25,ORD16128,CUST079,226389,873,873,23:46:00,00:41:00,202921,01:03:00
2023-01-04,ORD16129,CUST014,824234,421,421,21:06:00,21:43:00,610841,22:18:00
2024-06-23,ORD16130,CUST065,308386,878,878,21:30:00,22:57:00,969104,23:29:00
2022-05-29,ORD16131,CUST080,374401,601,601,22:54:00,23:35:00,603843,00:04:00
2024-06-15,ORD16132,CUST032,290750,697,697,23:18:00,00:27:00,833447,00:47:00
2022-06-18,ORD16133,CUST037,979300,566,566,23:50:00,00:31:00,491934,01:03:00
2022-01-13,ORD16134,CUST004,656432,426,426,23:57:00,01:00:00,833447,01:27:00
2022-01-10,ORD16135,CUST074,706767,11,11,22:40:00,23:25:00,498289,00:01:00
2022-06-06,ORD16136,CUST003,934703,979,979,23:18:00,23:56:00,793668,00:32:00
